@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute classes {0,1,}
@data
0.025611111111101627,0.014051851851846648,0.008711111111107886,0.0049296296296278035,0.003918518518517067,0.0032703703703691593,0.003022222222221103,0.0026592592592582743,0.002681481481480488,0.0028777777777767117,0.0028111111111100697,0.002522222222221288,0.00258888888888793,0.0028370370370359864,0.0028629629629619026,0.003092592592591447,0.0030851851851840424,0.0032222222222210288,0.003759259259257867,0.003977777777776304,0.0038481481481467228,0.004348148148146538,0.004570370370368677,0.004396296296294668,0.004488888888887227,0.005214814814812884,0.00424074074073917,0.004470370370368714,0.0038407407407393184,0.003962962962961495,0.003248148148146945,0.0031185185185173634,0.002755555555554535,0.0028703703703693074,0.00258888888888793,0.002781481481480451,0.0023814814814805993,0.0025851851851842276,0.002288888888888041,0.0022444444444436134,0.0022370370370362086,0.002733333333332321,0.002881481481480414,0.003299999999998778,0.004066666666665161,0.005155555555553646,0.008118518518515512,0.013462962962957977,0.025992592592582967,0.7593148148145336,0
0.02803333333332295,0.01963333333332606,0.006522222222219806,0.0022037037037028876,0.0012592592592587928,0.0008111111111108106,0.0006222222222219918,0.00044444444444427983,0.0004037037037035542,0.0003851851851850425,0.0003740740740739355,0.0004222222222220658,0.0004999999999998148,0.0006740740740738244,0.000748148148147871,0.0008851851851848574,0.0010962962962958902,0.0012555555555550904,0.0016259259259253237,0.0019925925925918546,0.002566666666665716,0.0031296296296284705,0.0034444444444431685,0.003948148148146686,0.004085185185183672,0.005085185185183302,0.004211111111109551,0.004225925925924361,0.003403703703702443,0.0032444444444432426,0.002622222222221251,0.002022222222221473,0.0017037037037030728,0.0017037037037030728,0.0011555555555551277,0.0012407407407402811,0.0007666666666663827,0.0008777777777774526,0.0005074074074072195,0.0005888888888886708,0.0006777777777775267,0.000892592592592262,0.0007185185185182524,0.0010222222222218437,0.001529629629629063,0.002899999999998926,0.006414814814812439,0.017033333333327023,0.026133333333323655,0.8222518518515474,0
0.03035185185184061,0.012766666666661939,0.009411111111107626,0.005607407407405331,0.004051851851850351,0.0032222222222210288,0.002866666666665605,0.0024259259259250274,0.0023925925925917064,0.00242962962962873,0.002299999999999148,0.0026703703703693815,0.0027629629629619397,0.0027925925925915583,0.0031777777777766006,0.003851851851850425,0.003751851851850462,0.004562962962961273,0.004903703703701887,0.005262962962961013,0.005714814814812699,0.00622592592592362,0.0065777777777753415,0.006955555555552979,0.0070037037037011095,0.007633333333330506,0.006403703703701332,0.006374074074071714,0.0050296296296277665,0.004811111111109329,0.0040703703703688626,0.0037777777777763784,0.002966666666665568,0.003025925925924805,0.002533333333332395,0.00247777777777686,0.002040740740739985,0.0019777777777770455,0.0018148148148141427,0.001885185185184487,0.0018888888888881892,0.0026296296296286557,0.002655555555554572,0.0034851851851838943,0.00417777777777623,0.00611481481481255,0.009185185185181783,0.012225925925921397,0.02645925925924946,0.7303148148145443,0
0.04132222222220692,0.015862962962957087,0.012718518518513808,0.008255555555552498,0.004888888888887078,0.00319259259259141,0.002411111111110218,0.001955555555554831,0.0016333333333327284,0.0016370370370364308,0.0016666666666660494,0.0015999999999994075,0.0015999999999994075,0.0016814814814808587,0.001496296296295742,0.0015814814814808958,0.0016851851851845611,0.0016481481481475377,0.0020481481481473894,0.0020259259259251755,0.002122222222221436,0.00225555555555472,0.002499999999999074,0.002788888888887856,0.0029740740740729727,0.005274074074072121,0.003133333333332173,0.004055555555554054,0.0032518518518506474,0.003962962962961495,0.003088888888887745,0.003066666666665531,0.0029037037037026284,0.0035555555555542386,0.002840740740739689,0.0032851851851839683,0.0025148148148138832,0.003088888888887745,0.0025925925925916323,0.0027111111111101068,0.0026592592592582743,0.003059259259258126,0.0031111111111099586,0.003837037037035616,0.004592592592590892,0.006059259259257015,0.010018518518514808,0.016292592592586558,0.036470370370356865,0.7410222222219478,0
0.03057037037035905,0.014522222222216843,0.008670370370367159,0.005592592592590521,0.003851851851850425,0.0031962962962951125,0.002722222222221214,0.002362962962962088,0.00209629629629552,0.0023814814814805993,0.0023703703703694926,0.00242962962962873,0.0025370370370360975,0.002888888888887819,0.002766666666665642,0.0028703703703693074,0.0030777777777766377,0.0035074074074061086,0.0033407407407395036,0.003851851851850425,0.003785185185183783,0.004262962962961384,0.004322222222220622,0.00441481481481318,0.004570370370368677,0.006107407407405146,0.004514814814813143,0.004999999999998148,0.00403333333333184,0.004448148148146501,0.0035851851851838572,0.0035074074074061086,0.003292592592591373,0.0036740740740727135,0.0028925925925915212,0.003214814814813624,0.0027629629629619397,0.0031074074074062567,0.002655555555554572,0.0029111111111100327,0.0029259259259248422,0.0037888888888874856,0.003781481481480081,0.004274074074072491,0.005233333333331395,0.0071037037037010725,0.00994444444444076,0.012759259259254533,0.030614814814803475,0.7369037037034307,0
0.03178888888887711,0.012377777777773193,0.009999999999996297,0.007692592592589744,0.006266666666664346,0.005022222222220362,0.004637037037035319,0.003959259259257793,0.0034222222222209547,0.003259259259258052,0.0033629629629617175,0.003088888888887745,0.003092592592591447,0.0031518518518506844,0.003122222222221066,0.0031037037037025543,0.0033777777777765266,0.0036888888888875226,0.0038629629629615323,0.0040370370370355416,0.003988888888887412,0.00458888888888719,0.004292592592591003,0.004555555555553869,0.004544444444442761,0.005140740740738837,0.0044999999999983335,0.004599999999998296,0.003992592592591114,0.0036999999999986297,0.0034555555555542757,0.00336666666666542,0.0031555555555543868,0.0034444444444431685,0.002814814814813772,0.0033851851851839313,0.0027777777777767488,0.003066666666665531,0.0027777777777767488,0.0028037037037026654,0.003214814814813624,0.0037444444444430574,0.004181481481479933,0.0050925925925907065,0.006529629629627211,0.007929629629626693,0.01024444444444065,0.010714814814810847,0.03317037037035808,0.7179111111108453,0
0.027074074074064047,0.019070370370363306,0.006981481481478896,0.0028925925925915212,0.0018444444444437613,0.001340740740740244,0.0011740740740736391,0.0010296296296292483,0.0010185185185181413,0.0009074074074070713,0.0009407407407403923,0.0009333333333329877,0.0008999999999996667,0.0009740740740737133,0.0009851851851848204,0.001203703703703258,0.0011740740740736391,0.0010666666666662716,0.001070370370369974,0.0012740740740736021,0.0013148148148143279,0.0013962962962957791,0.001674074074073454,0.001740740740740096,0.0019222222222215102,0.002322222222221362,0.001988888888888152,0.0020814814814807104,0.0016111111111105144,0.00176296296296231,0.0015814814814808958,0.001340740740740244,0.0011740740740736391,0.001407407407406886,0.0011925925925921508,0.001496296296295742,0.0010259259259255459,0.0013185185185180302,0.0010666666666662716,0.001081481481481081,0.0011962962962958532,0.0014629629629624211,0.001474074074073528,0.0018777777777770823,0.002507407407406479,0.0035962962962949644,0.007651851851849018,0.017429629629623175,0.0266814814814716,0.8317666666663586,0
0.030577777777766452,0.018192592592585856,0.008899999999996704,0.004681481481479748,0.00319259259259141,0.0029037037037026284,0.002607407407406442,0.002466666666665753,0.0019999999999992593,0.0022518518518510177,0.0021592592592584595,0.0020777777777770084,0.002074074074073306,0.0018814814814807847,0.0019370370370363197,0.001974074074073343,0.0018259259259252496,0.0017592592592586076,0.0020777777777770084,0.0021259259259251385,0.0024148148148139203,0.0031407407407395777,0.0034111111111098475,0.004014814814813328,0.005077777777775897,0.004570370370368677,0.00374814814814676,0.0036074074074060715,0.0030111111111099957,0.0029370370370359494,0.0024037037037028136,0.0022111111111102924,0.0017370370370363938,0.001862962962962273,0.001337037037036542,0.0015037037037031469,0.0011222222222218067,0.0012185185185180673,0.001114814814814402,0.0011629629629625322,0.0012777777777773045,0.0013481481481476488,0.001440740740740207,0.001951851851851129,0.003314814814813587,0.005466666666664642,0.008492592592589446,0.016622222222216067,0.02646296296295316,0.7843481481478577,0
0.018833333333326357,0.010892592592588558,0.005592592592590521,0.003966666666665198,0.003399999999998741,0.00303333333333221,0.0029370370370359494,0.0028777777777767117,0.002740740740739726,0.003025925925924805,0.002855555555554498,0.0031370370370358753,0.0033703703703691222,0.003955555555554091,0.004344444444442835,0.005014814814812958,0.004966666666664827,0.0055851851851831166,0.005970370370368159,0.006522222222219806,0.006555555555553127,0.007218518518515845,0.0073333333333306175,0.007503703703700924,0.007314814814812106,0.008770370370367122,0.006766666666664161,0.007281481481478785,0.006059259259257015,0.00617777777777549,0.005188888888886967,0.004974074074072232,0.0043999999999983705,0.004485185185183524,0.0035629629629616434,0.003459259259257978,0.0027296296296286187,0.0033185185185172893,0.002866666666665605,0.0025962962962953347,0.002599999999999037,0.0028925925925915212,0.0025592592592583114,0.0030962962962951496,0.00341481481481355,0.005211111111109181,0.008062962962959977,0.010877777777773748,0.02423703703702806,0.7254629629626943,0
0.03211481481480292,0.018859259259252276,0.012703703703698999,0.00605185185184961,0.003399999999998741,0.0023814814814805993,0.0014333333333328025,0.0012925925925921138,0.0010296296296292483,0.0010925925925921879,0.0010111111111107366,0.000781481481481192,0.0009333333333329877,0.0009111111111107736,0.0008888888888885597,0.000959259259258904,0.001037037037036653,0.0010444444444440576,0.0012518518518513883,0.0012592592592587928,0.0015925925925920027,0.0017777777777771193,0.0019592592592585336,0.0020259259259251755,0.002122222222221436,0.003199999999998815,0.0023592592592583854,0.0025518518518509066,0.001918518518517808,0.0022185185185176967,0.0018222222222215472,0.0016666666666660494,0.0014814814814809328,0.0019259259259252126,0.0013629629629624582,0.0017333333333326914,0.0013666666666661605,0.0017814814814808217,0.0012296296296291742,0.0011777777777773415,0.0013518518518513512,0.0021518518518510547,0.002022222222221473,0.0025481481481472042,0.0037777777777763784,0.0057518518518497215,0.010437037037033171,0.016303703703697665,0.032025925925914064,0.7959185185182237,0
