@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute 50 NUMERIC
@attribute 51 NUMERIC
@attribute 52 NUMERIC
@attribute 53 NUMERIC
@attribute 54 NUMERIC
@attribute 55 NUMERIC
@attribute 56 NUMERIC
@attribute 57 NUMERIC
@attribute 58 NUMERIC
@attribute 59 NUMERIC
@attribute 60 NUMERIC
@attribute 61 NUMERIC
@attribute 62 NUMERIC
@attribute 63 NUMERIC
@attribute 64 NUMERIC
@attribute 65 NUMERIC
@attribute 66 NUMERIC
@attribute 67 NUMERIC
@attribute 68 NUMERIC
@attribute 69 NUMERIC
@attribute 70 NUMERIC
@attribute 71 NUMERIC
@attribute 72 NUMERIC
@attribute 73 NUMERIC
@attribute 74 NUMERIC
@attribute 75 NUMERIC
@attribute 76 NUMERIC
@attribute 77 NUMERIC
@attribute 78 NUMERIC
@attribute 79 NUMERIC
@attribute 80 NUMERIC
@attribute 81 NUMERIC
@attribute 82 NUMERIC
@attribute 83 NUMERIC
@attribute 84 NUMERIC
@attribute 85 NUMERIC
@attribute 86 NUMERIC
@attribute 87 NUMERIC
@attribute 88 NUMERIC
@attribute 89 NUMERIC
@attribute classes {0,1,}
@data
0.02626666666665694,0.006870370370367826,0.0062777777777754526,0.005737037037034912,0.003962962962961495,0.0030851851851840424,0.0025629629629620137,0.0021370370370362456,0.0020333333333325803,0.0019444444444437243,0.0016222222222216213,0.0016518518518512401,0.0017481481481475007,0.001574074074073491,0.0015333333333327655,0.001574074074073491,0.0016666666666660494,0.0016222222222216213,0.0015888888888883003,0.0015222222222216583,0.0013999999999994815,0.001529629629629063,0.0014851851851846352,0.0016777777777771564,0.0015851851851845981,0.0014518518518513142,0.0016592592592586447,0.0016888888888882633,0.0017777777777771193,0.0017444444444437983,0.0017148148148141797,0.0018370370370363568,0.001907407407406701,0.002188888888888078,0.0021814814814806733,0.0022518518518510177,0.0022037037037028876,0.0023518518518509807,0.002444444444443539,0.0024185185185176226,0.0025481481481472042,0.0024629629629620508,0.0025037037037027765,0.0024703703703694555,0.002433333333332432,0.0030518518518507214,0.002488888888887967,0.0027851851851841535,0.0023518518518509807,0.0022444444444436134,0.002362962962962088,0.0024925925925916694,0.0021370370370362456,0.002029629629628878,0.0020518518518510918,0.0020370370370362827,0.0016814814814808587,0.0017037037037030728,0.0016185185185179191,0.0019259259259252126,0.0013814814814809698,0.001370370370369863,0.0014518518518513142,0.0016851851851845611,0.0014592592592587187,0.001407407407406886,0.0013148148148143279,0.0012925925925921138,0.001370370370369863,0.0014999999999994445,0.0012518518518513883,0.0012555555555550904,0.0012999999999995186,0.001214814814814365,0.001307407407406923,0.0015703703703697888,0.0014518518518513142,0.0016148148148142168,0.0017259259259252866,0.0020185185185177708,0.0019999999999992593,0.0021777777777769714,0.0027444444444434278,0.0030296296296285076,0.003925925925924472,0.005155555555553646,0.006618518518516067,0.005570370370368307,0.02666666666665679,0.7533037037034247,0
0.029181481481470675,0.011251851851847685,0.007848148148145242,0.004811111111109329,0.0026296296296286557,0.001403703703703184,0.0009777777777774156,0.0007074074074071454,0.0005814814814812661,0.00041481481481466117,0.0004518518518516845,0.00037777777777763785,0.0002814814814813772,0.0002777777777776749,0.0002296296296295446,0.00023333333333324692,0.00020370370370362826,0.00022222222222213991,0.00024074074074065157,0.00017037037037030727,0.00025555555555546093,0.00025925925925916326,0.00031851851851840053,0.00029629629629618657,0.00038888888888874483,0.0004074074074072565,0.00046666666666649384,0.0004740740740738985,0.0005037037037035171,0.0005629629629627544,0.0006518518518516105,0.000770370370370085,0.0007666666666663827,0.000914814814814476,0.001014814814814439,0.0012111111111106625,0.0012074074074069601,0.0015111111111105514,0.0016111111111105144,0.0017888888888882262,0.001851851851851166,0.0021703703703695666,0.002055555555554794,0.0022925925925917435,0.002444444444443539,0.0028925925925915212,0.002377777777776897,0.002899999999998926,0.002229629629628804,0.002022222222221473,0.0021592592592584595,0.0022481481481473153,0.001829629629628952,0.0017481481481475007,0.0014555555555550164,0.0018111111111104403,0.001170370370369937,0.0010925925925921879,0.0010888888888884857,0.0012185185185180673,0.000837037037036727,0.0007518518518515734,0.0006518518518516105,0.0008888888888885597,0.0005296296296294334,0.0004259259259257682,0.00046666666666649384,0.0004259259259257682,0.0004629629629627915,0.00029629629629618657,0.00035555555555542384,0.0003518518518517215,0.00029629629629618657,0.0003666666666665309,0.00038888888888874483,0.0005629629629627544,0.0003851851851850425,0.00039999999999985186,0.0005370370370368381,0.0005925925925923731,0.0005851851851849685,0.000914814814814476,0.0012555555555550904,0.0017999999999993334,0.0029296296296285446,0.004774074074072306,0.007525925925923139,0.00862592592592273,0.027007407407397405,0.8176703703700675,0
0.03107037037035886,0.005922222222220028,0.00584444444444228,0.005662962962960865,0.004655555555553832,0.0035407407407394295,0.0026592592592582743,0.002299999999999148,0.0020592592592584965,0.0019037037037029987,0.0016333333333327284,0.0016814814814808587,0.0013777777777772675,0.0014629629629624211,0.0014259259259253977,0.0013666666666661605,0.0012925925925921138,0.0012074074074069601,0.0013296296296291372,0.0013888888888883744,0.001529629629629063,0.0014703703703698259,0.00154074074074017,0.0014555555555550164,0.0016148148148142168,0.0015814814814808958,0.001862962962962273,0.001988888888888152,0.0021518518518510547,0.0022111111111102924,0.002296296296295446,0.002444444444443539,0.002555555555554609,0.0026370370370360605,0.002966666666665568,0.0027851851851841535,0.0032370370370358383,0.003259259259258052,0.0033296296296283965,0.0036555555555542016,0.003592592592591262,0.00368518518518382,0.003714814814813439,0.0038814814814800438,0.004066666666665161,0.004359259259257645,0.003759259259257867,0.0039703703703689,0.003470370370369085,0.0032888888888876707,0.0031296296296284705,0.0032111111111099216,0.0027370370370360234,0.0022851851851843387,0.00242962962962873,0.0025962962962953347,0.0021185185185177337,0.0019999999999992593,0.0016666666666660494,0.0021333333333325433,0.0013814814814809698,0.0014481481481476118,0.0014296296296291001,0.001607407407406812,0.0012481481481476859,0.001081481481481081,0.0011407407407403182,0.0010777777777773786,0.001103703703703295,0.001070370370369974,0.0010185185185181413,0.0009296296296292853,0.0010111111111107366,0.0010444444444440576,0.0011999999999995556,0.0013999999999994815,0.001407407407406886,0.0014370370370365049,0.0017555555555549053,0.001907407407406701,0.002088888888888115,0.002499999999999074,0.002955555555554461,0.0035962962962949644,0.004437037037035393,0.0054888888888868555,0.006137037037034764,0.005014814814812958,0.026629629629619768,0.726996296296027,0
0.042614814814799035,0.00716296296296031,0.007411111111108366,0.0073370370370343194,0.0068296296296271,0.005344444444442465,0.0037962962962948903,0.003114814814813661,0.002162962962962162,0.0019148148148141057,0.0015111111111105514,0.0012481481481476859,0.0011925925925921508,0.001070370370369974,0.0011259259259255089,0.000925925925925583,0.0008888888888885597,0.000881481481481155,0.0009296296296292853,0.0009111111111107736,0.000859259259258941,0.0009222222222218806,0.0009074074074070713,0.000892592592592262,0.0009518518518514994,0.0008333333333330247,0.000837037037036727,0.0008629629629626433,0.0009629629629626063,0.0009185185185181784,0.00093703703703669,0.000925925925925583,0.0010851851851847833,0.001014814814814439,0.0011999999999995556,0.0011074074074069972,0.0011555555555551277,0.0012851851851847093,0.0013111111111106255,0.0012222222222217694,0.0014333333333328025,0.001496296296295742,0.0014925925925920397,0.001574074074073491,0.0016703703703697518,0.002814814814813772,0.0019407407407400219,0.002440740740739837,0.0019222222222215102,0.001674074074073454,0.001796296296295631,0.002681481481480488,0.001829629629628952,0.0017037037037030728,0.0018666666666659754,0.0023925925925917064,0.0018148148148141427,0.001707407407406775,0.0016555555555549423,0.0023592592592583854,0.0015148148148142538,0.0015814814814808958,0.0016148148148142168,0.0022259259259251015,0.0014814814814809328,0.0014222222222216954,0.0015111111111105514,0.0019148148148141057,0.0014518518518513142,0.0014222222222216954,0.0013962962962957791,0.0013629629629624582,0.0016370370370364308,0.0017370370370363938,0.001640740740740133,0.0015037037037031469,0.0014518518518513142,0.001974074074073343,0.001918518518517808,0.0020592592592584965,0.0024518518518509436,0.002648148148147167,0.003099999999998852,0.0037740740740726765,0.004948148148146316,0.006711111111108625,0.007637037037034208,0.005629629629627544,0.036788888888875264,0.7366555555552827,0
0.03168888888887715,0.006637037037034579,0.006714814814812328,0.0057481481481460196,0.004322222222220622,0.0034296296296283594,0.0028629629629619026,0.002229629629628804,0.0020592592592584965,0.0018555555555548682,0.0017555555555549053,0.0015703703703697888,0.0012518518518513883,0.0013111111111106255,0.0012851851851847093,0.0012629629629624952,0.0013444444444439465,0.001307407407406923,0.0013222222222217324,0.0013481481481476488,0.0013888888888883744,0.0014481481481476118,0.001496296296295742,0.0014703703703698259,0.0016333333333327284,0.0016555555555549423,0.0016037037037031098,0.0015555555555549793,0.001629629629629026,0.0016592592592586447,0.0018777777777770823,0.001840740740740059,0.0019037037037029987,0.0019148148148141057,0.002107407407406627,0.002074074074073306,0.002196296296295483,0.0022259259259251015,0.0023925925925917064,0.002340740740739874,0.0024592592592583484,0.0024814814814805622,0.0025037037037027765,0.0024962962962953718,0.002574074074073121,0.003466666666665383,0.0024370370370361345,0.0032629629629617545,0.0024851851851842646,0.002362962962962088,0.002374074074073195,0.0029740740740729727,0.0022518518518510177,0.002122222222221436,0.0019814814814807474,0.002714814814813809,0.0019999999999992593,0.001907407407406701,0.001718518518517882,0.002374074074073195,0.0016777777777771564,0.0017444444444437983,0.0016666666666660494,0.0020999999999992223,0.0014777777777772304,0.0014925925925920397,0.001507407407406849,0.001862962962962273,0.001574074074073491,0.0014666666666661235,0.0015259259259253607,0.0015444444444438724,0.0015703703703697888,0.0017888888888882262,0.0018592592592585706,0.0019999999999992593,0.0020333333333325803,0.0019814814814807474,0.002240740740739911,0.0024962962962953718,0.002677777777776786,0.0028962962962952236,0.0033851851851839313,0.004440740740739096,0.004988888888887041,0.006137037037034764,0.006499999999997593,0.004207407407405849,0.030851851851840424,0.7316333333330624,0
0.032588888888876816,0.005744444444442317,0.005792592592590447,0.00567037037036827,0.0052259259259239904,0.004507407407405738,0.0038814814814800438,0.0034555555555542757,0.0032555555555543497,0.0028259259259248793,0.0027296296296286187,0.002611111111110144,0.0023111111111102554,0.0021259259259251385,0.0019222222222215102,0.001907407407406701,0.0018925925925918916,0.0018222222222215472,0.001840740740740059,0.001851851851851166,0.001718518518517882,0.001696296296295668,0.001751851851851203,0.001796296296295631,0.0017259259259252866,0.001662962962962347,0.0017148148148141797,0.0017814814814808217,0.0017592592592586076,0.001840740740740059,0.001988888888888152,0.0020592592592584965,0.0021111111111103294,0.0021444444444436504,0.0022185185185176967,0.0021518518518510547,0.0022703703703695296,0.002340740740739874,0.0026296296296286557,0.002474074074073158,0.002340740740739874,0.0023259259259250644,0.0025370370370360975,0.0025296296296286928,0.002614814814813846,0.0030629629629618286,0.0023370370370361716,0.0028851851851841165,0.0023518518518509807,0.0022925925925917435,0.0024037037037028136,0.002581481481480525,0.0020481481481473894,0.0019370370370363197,0.0018777777777770823,0.002288888888888041,0.001929629629628915,0.0016333333333327284,0.001740740740740096,0.002196296296295483,0.001718518518517882,0.0016259259259253237,0.0015777777777771934,0.002022222222221473,0.001562962962962384,0.001640740740740133,0.0015518518518512772,0.0016333333333327284,0.001707407407406775,0.0015518518518512772,0.0015999999999994075,0.0014925925925920397,0.0016148148148142168,0.001674074074073454,0.002007407407406664,0.0020148148148140684,0.0020925925925918175,0.002377777777776897,0.0024851851851842646,0.003014814814813698,0.0034074074074061456,0.003592592592591262,0.003966666666665198,0.004377777777776156,0.00528888888888693,0.005855555555553386,0.00541481481481281,0.003977777777776304,0.03349629629628389,0.7139407407404763,0
0.028311111111100625,0.010759259259255274,0.007707407407404553,0.00501851851851666,0.002840740740739689,0.0018037037037030358,0.0012481481481476859,0.0010259259259255459,0.0009296296296292853,0.0008888888888885597,0.0006777777777775267,0.0006111111111108847,0.0006407407407405034,0.0006185185185182895,0.0005185185185183265,0.0005666666666664568,0.0005185185185183265,0.0005555555555553498,0.0004962962962961124,0.0005296296296294334,0.0005074074074072195,0.0005148148148146241,0.0005629629629627544,0.0005777777777775638,0.0005370370370368381,0.0005222222222220288,0.0006185185185182895,0.0006111111111108847,0.0006851851851849315,0.0005666666666664568,0.0007222222222219547,0.0006666666666664198,0.0005925925925923731,0.0006592592592590151,0.0006333333333330988,0.000737037037036764,0.0007592592592589781,0.0006999999999997408,0.0008777777777774526,0.0008444444444441316,0.00093703703703669,0.0009740740740737133,0.0009888888888885227,0.0010222222222218437,0.0011259259259255089,0.0016037037037031098,0.0009703703703700109,0.0013259259259254348,0.0010407407407403552,0.001037037037036653,0.0009333333333329877,0.0012740740740736021,0.0008888888888885597,0.000925925925925583,0.0007666666666663827,0.0011444444444440205,0.0007851851851848944,0.0007851851851848944,0.0007777777777774897,0.0008407407407404294,0.0006555555555553127,0.0006592592592590151,0.0007148148148145501,0.0009185185185181784,0.0006962962962960384,0.0006333333333330988,0.0005333333333331358,0.0006740740740738244,0.0006555555555553127,0.0007592592592589781,0.0005814814814812661,0.0005814814814812661,0.0006666666666664198,0.0006814814814812291,0.0006962962962960384,0.000837037037036727,0.0007555555555552757,0.000803703703703406,0.0009851851851848204,0.0010222222222218437,0.0012333333333328766,0.0014111111111105884,0.0018333333333326544,0.00236666666666579,0.0032555555555543497,0.005399999999998,0.007785185185182302,0.008311111111108034,0.02767037037036012,0.8269111111108048,0
0.031707407407395666,0.009870370370366715,0.007374074074071343,0.005925925925923731,0.00435185185185024,0.002899999999998926,0.0022481481481473153,0.001885185185184487,0.0017370370370363938,0.0017111111111104773,0.0016592592592586447,0.001340740740740244,0.0013851851851846722,0.0014555555555550164,0.0012592592592587928,0.0011222222222218067,0.0012333333333328766,0.0012333333333328766,0.0013333333333328395,0.0012111111111106625,0.0011851851851847463,0.0011925925925921508,0.0011666666666662346,0.0011222222222218067,0.001081481481481081,0.0011185185185181043,0.001170370370369937,0.0010444444444440576,0.001114814814814402,0.0009703703703700109,0.0010407407407403552,0.0010074074074070342,0.001081481481481081,0.001170370370369937,0.0013111111111106255,0.001237037037036579,0.0012703703703699,0.0013666666666661605,0.0017333333333326914,0.0018037037037030358,0.0017481481481475007,0.0020481481481473894,0.0021259259259251385,0.0027851851851841535,0.0030629629629618286,0.0026518518518508696,0.0021481481481473524,0.0023703703703694926,0.0020370370370362827,0.0019814814814807474,0.0017370370370363938,0.0018148148148141427,0.0015999999999994075,0.0014444444444439094,0.001403703703703184,0.0014888888888883373,0.0011925925925921508,0.0012703703703699,0.0009666666666663087,0.001170370370369937,0.0008666666666663457,0.000981481481481118,0.0006925925925923361,0.000981481481481118,0.0006666666666664198,0.0007074074074071454,0.0006925925925923361,0.000670370370370122,0.0006074074074071824,0.0006296296296293964,0.0005925925925923731,0.0006851851851849315,0.0005592592592590522,0.0007740740740737874,0.0007333333333330617,0.0006925925925923361,0.0007740740740737874,0.0008259259259256201,0.0009185185185181784,0.0010888888888884857,0.0014222222222216954,0.0019407407407400219,0.0024814814814805622,0.003248148148146945,0.004144444444442909,0.005111111111109218,0.007374074074071343,0.008570370370367196,0.02754074074073054,0.778844444444156,0
0.019844444444437094,0.0058185185185163635,0.00485925925925746,0.003559259259257941,0.002888888888887819,0.002329629629628767,0.002040740740739985,0.0019111111111104033,0.00187407407407338,0.0018666666666659754,0.0017259259259252866,0.0015851851851845981,0.0015666666666660865,0.0016703703703697518,0.0015333333333327655,0.0016888888888882633,0.0017333333333326914,0.0015814814814808958,0.0016259259259253237,0.001840740740740059,0.0015888888888883003,0.0018703703703696777,0.0019259259259252126,0.00209629629629552,0.0023925925925917064,0.0021259259259251385,0.0025407407407398,0.0026037037037027395,0.0028851851851841165,0.002899999999998926,0.00303333333333221,0.003259259259258052,0.0032555555555543497,0.0033407407407395036,0.003670370370369011,0.003933333333331877,0.003681481481480118,0.003814814814813402,0.0038777777777763414,0.004140740740739207,0.004344444444442835,0.003870370370368937,0.004196296296294742,0.004188888888887338,0.004207407407405849,0.00500370370370185,0.004133333333331803,0.0045666666666649754,0.0035222222222209176,0.003725925925924546,0.00374814814814676,0.003781481481480081,0.0033962962962950385,0.003233333333332136,0.0030370370370359123,0.003359259259258015,0.0026370370370360605,0.0028777777777767117,0.0024518518518509436,0.0029259259259248422,0.0024370370370361345,0.002074074074073306,0.001955555555554831,0.0021851851851843757,0.001796296296295631,0.0015518518518512772,0.0016444444444438354,0.00176296296296231,0.0016259259259253237,0.0016777777777771564,0.0015518518518512772,0.0015703703703697888,0.0013185185185180302,0.0013777777777772675,0.0015555555555549793,0.0016370370370364308,0.0015481481481475748,0.0014481481481476118,0.0015777777777771934,0.0016148148148142168,0.0017370370370363938,0.002074074074073306,0.002455555555554646,0.003092592592591447,0.0037999999999985927,0.004877777777775971,0.005474074074072047,0.004181481481479933,0.024477777777768713,0.7182296296293637,0
0.03305925925924701,0.008996296296292965,0.00838518518518208,0.008281481481478415,0.006044444444442206,0.003974074074072602,0.0029074074074063308,0.00209629629629552,0.0017555555555549053,0.0013666666666661605,0.0010888888888884857,0.000803703703703406,0.000814814814814513,0.0007185185185182524,0.0006074074074071824,0.0006259259259256941,0.0005481481481479451,0.0005777777777775638,0.0006481481481479081,0.0004962962962961124,0.00047037037037019617,0.00048518518518500547,0.0004925925925924102,0.0005703703703701591,0.0005111111111109219,0.0005555555555553498,0.0005296296296294334,0.0004888888888887078,0.0005740740740738615,0.0005777777777775638,0.0005296296296294334,0.0006222222222219918,0.0005851851851849685,0.000748148148147871,0.0006814814814812291,0.0007111111111108477,0.0008222222222219177,0.0009962962962959273,0.000981481481481118,0.0009703703703700109,0.0010555555555551647,0.0011296296296292112,0.0012185185185180673,0.0010555555555551647,0.0012592592592587928,0.001840740740740059,0.001303703703703221,0.0017555555555549053,0.0011888888888884484,0.001203703703703258,0.001181481481481044,0.0015185185185179562,0.0011592592592588298,0.0009962962962959273,0.0010222222222218437,0.001474074074073528,0.000914814814814476,0.0009222222222218806,0.000892592592592262,0.0012999999999995186,0.0007888888888885967,0.000814814814814513,0.0007555555555552757,0.0011740740740736391,0.0007074074074071454,0.0007222222222219547,0.0007074074074071454,0.000881481481481155,0.0009555555555552016,0.0008185185185182154,0.0007444444444441687,0.000737037037036764,0.000670370370370122,0.0006999999999997408,0.0008777777777774526,0.0011888888888884484,0.0010259259259255459,0.001214814814814365,0.0013592592592587558,0.00154074074074017,0.001751851851851203,0.0022185185185176967,0.0027777777777767488,0.0036962962962949274,0.005129629629627729,0.006777777777775267,0.008029629629626656,0.006488888888886485,0.03250370370369166,0.7911481481478552,0
