@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute 50 NUMERIC
@attribute 51 NUMERIC
@attribute 52 NUMERIC
@attribute 53 NUMERIC
@attribute 54 NUMERIC
@attribute 55 NUMERIC
@attribute 56 NUMERIC
@attribute 57 NUMERIC
@attribute 58 NUMERIC
@attribute 59 NUMERIC
@attribute 60 NUMERIC
@attribute 61 NUMERIC
@attribute 62 NUMERIC
@attribute 63 NUMERIC
@attribute 64 NUMERIC
@attribute 65 NUMERIC
@attribute 66 NUMERIC
@attribute 67 NUMERIC
@attribute 68 NUMERIC
@attribute 69 NUMERIC
@attribute 70 NUMERIC
@attribute 71 NUMERIC
@attribute 72 NUMERIC
@attribute 73 NUMERIC
@attribute 74 NUMERIC
@attribute 75 NUMERIC
@attribute 76 NUMERIC
@attribute 77 NUMERIC
@attribute 78 NUMERIC
@attribute 79 NUMERIC
@attribute 80 NUMERIC
@attribute 81 NUMERIC
@attribute 82 NUMERIC
@attribute 83 NUMERIC
@attribute 84 NUMERIC
@attribute 85 NUMERIC
@attribute 86 NUMERIC
@attribute 87 NUMERIC
@attribute 88 NUMERIC
@attribute 89 NUMERIC
@attribute 90 NUMERIC
@attribute 91 NUMERIC
@attribute classes {0,1,}
@data
0.0262074074073977,0.006770370370367863,0.006251851851849536,0.005544444444442391,0.004118518518516993,0.003122222222221066,0.0024518518518509436,0.0022037037037028876,0.0019407407407400219,0.001885185185184487,0.0016259259259253237,0.0015481481481475748,0.0016592592592586447,0.0014703703703698259,0.0015444444444438724,0.001440740740740207,0.0015037037037031469,0.0015518518518512772,0.0015148148148142538,0.001496296296295742,0.0014518518518513142,0.0013888888888883744,0.0014592592592587187,0.0014925925925920397,0.001596296296295705,0.0015148148148142538,0.0014296296296291001,0.0016148148148142168,0.0016592592592586447,0.0016111111111105144,0.0017222222222215843,0.0017148148148141797,0.001907407407406701,0.0017999999999993334,0.0021259259259251385,0.0021333333333325433,0.002174074074073269,0.0020592592592584965,0.0022481481481473153,0.0021481481481473524,0.002466666666665753,0.002411111111110218,0.0024148148148139203,0.002407407407406516,0.0023259259259250644,0.00258888888888793,0.0026370370370360605,0.002407407407406516,0.002455555555554646,0.0024148148148139203,0.0021370370370362456,0.0023481481481472783,0.0021518518518510547,0.002162962962962162,0.0021037037037029247,0.001818518518517845,0.0018555555555548682,0.001896296296295594,0.0014814814814809328,0.0016925925925919657,0.0015444444444438724,0.0015814814814808958,0.0012851851851847093,0.0013777777777772675,0.0014518518518513142,0.0015370370370364679,0.0013259259259254348,0.001237037037036579,0.0011962962962958532,0.0013111111111106255,0.0014111111111105884,0.0012925925925921138,0.0012074074074069601,0.0011259259259255089,0.0011074074074069972,0.0013111111111106255,0.001340740740740244,0.0013222222222217324,0.0015185185185179562,0.0014925925925920397,0.00176296296296231,0.001851851851851166,0.001851851851851166,0.002288888888888041,0.0025629629629620137,0.0029296296296285446,0.0038222222222208065,0.0049592592592574225,0.006125925925923657,0.00589259259259041,0.025862962962953383,0.757829629629349,0
0.02901851851850777,0.011111111111106995,0.007581481481478674,0.004870370370368566,0.0027592592592582373,0.0014296296296291001,0.0010185185185181413,0.0007111111111108477,0.0005370370370368381,0.0004629629629627915,0.0003518518518517215,0.00032222222222210285,0.00031851851851840053,0.00023333333333324692,0.00023333333333324692,0.00023333333333324692,0.00019999999999992593,0.00017037037037030727,0.0002814814814813772,0.00016296296296290262,0.00022592592592584224,0.00023703703703694925,0.00022592592592584224,0.00028518518518507954,0.0003370370370369122,0.0003814814814813402,0.0004037037037035542,0.00039999999999985186,0.00046666666666649384,0.0005259259259257312,0.0006222222222219918,0.0006111111111108847,0.0007185185185182524,0.0007888888888885967,0.0008777777777774526,0.0010333333333329506,0.0011074074074069972,0.001237037037036579,0.001403703703703184,0.001596296296295705,0.0017555555555549053,0.001818518518517845,0.002029629629628878,0.002029629629628878,0.0021481481481473524,0.002714814814813809,0.0024592592592583484,0.002296296296295446,0.0024962962962953718,0.0024370370370361345,0.0019407407407400219,0.0019592592592585336,0.0020370370370362827,0.0018888888888881892,0.001718518518517882,0.0014370370370365049,0.001562962962962384,0.0013592592592587558,0.0010444444444440576,0.000959259259258904,0.0011333333333329136,0.0009629629629626063,0.000770370370370085,0.0006407407407405034,0.0007555555555552757,0.0006777777777775267,0.0004592592592590892,0.0004296296296294705,0.0003925925925924472,0.0004555555555553868,0.00036296296296282855,0.0002481481481480562,0.0003148148148146982,0.00028518518518507954,0.00027037037037027023,0.0004370370370368752,0.0004518518518516845,0.0003740740740739355,0.00034444444444431686,0.0004296296296294705,0.00043333333333317285,0.0005740740740738615,0.0005851851851849685,0.0009074074074070713,0.0011962962962958532,0.0018999999999992963,0.002755555555554535,0.004699999999998259,0.006814814814812291,0.008774074074070824,0.026292592592582854,0.821285185184881,0
0.031122222222210696,0.005603703703701628,0.005937037037034838,0.005537037037034986,0.004866666666664864,0.0035185185185172153,0.002566666666665716,0.002440740740739837,0.001974074074073343,0.0020444444444436874,0.0015999999999994075,0.0016148148148142168,0.0014851851851846352,0.0013259259259254348,0.0013925925925920768,0.0014629629629624211,0.0012592592592587928,0.0012185185185180673,0.001337037037036542,0.0012333333333328766,0.0015592592592586817,0.0014629629629624211,0.0014814814814809328,0.0014296296296291001,0.0015851851851845981,0.0015518518518512772,0.0016814814814808587,0.0018814814814807847,0.001896296296295594,0.002296296296295446,0.0020370370370362827,0.0023518518518509807,0.002499999999999074,0.0024259259259250274,0.002755555555554535,0.002766666666665642,0.0028629629629619026,0.0030518518518507214,0.003199999999998815,0.003333333333332099,0.0033407407407395036,0.0035962962962949644,0.0035629629629616434,0.003718518518517141,0.0037888888888874856,0.004322222222220622,0.003974074074072602,0.0034185185185172523,0.0036111111111097735,0.003659259259257904,0.003199999999998815,0.002999999999998889,0.003066666666665531,0.002899999999998926,0.0023037037037028506,0.002340740740739874,0.0023111111111102554,0.002355555555554683,0.0020185185185177708,0.0017111111111104773,0.0019222222222215102,0.0016333333333327284,0.0014222222222216954,0.0012777777777773045,0.001474074074073528,0.0012962962962958162,0.0011592592592588298,0.0010740740740736762,0.0010555555555551647,0.0011111111111106995,0.0009296296296292853,0.001037037037036653,0.000959259259258904,0.0009962962962959273,0.00093703703703669,0.0011555555555551277,0.0011999999999995556,0.0013111111111106255,0.0013444444444439465,0.0014703703703698259,0.0017370370370363938,0.0018555555555548682,0.002029629629628878,0.0023185185185176597,0.0030370370370359123,0.0035888888888875596,0.00441481481481318,0.005362962962960976,0.0059814814814792665,0.004818518518516734,0.0262074074073977,0.72802962962936,0
0.042666666666650865,0.006851851851849314,0.007340740740738022,0.007414814814812069,0.006681481481479007,0.005366666666664679,0.004314814814813217,0.0032037037037025173,0.0024629629629620508,0.0018370370370363568,0.001596296296295705,0.0013592592592587558,0.0012111111111106625,0.0010629629629625693,0.0010999999999995926,0.0010555555555551647,0.0008555555555552387,0.000925925925925583,0.0009333333333329877,0.0008296296296293223,0.000981481481481118,0.0009111111111107736,0.0007925925925922991,0.0009333333333329877,0.0009444444444440946,0.000870370370370048,0.0007999999999997037,0.0008629629629626433,0.0008629629629626433,0.0009703703703700109,0.0009407407407403923,0.0008666666666663457,0.001003703703703332,0.0010629629629625693,0.0010925925925921879,0.0011296296296292112,0.0011074074074069972,0.0011407407407403182,0.0013296296296291372,0.0012592592592587928,0.0011999999999995556,0.001474074074073528,0.0014185185185179932,0.001640740740740133,0.0015185185185179562,0.002174074074073269,0.0022333333333325062,0.0018481481481474637,0.0021185185185177337,0.0021814814814806733,0.0016777777777771564,0.0016999999999993704,0.002240740740739911,0.0022333333333325062,0.0017814814814808217,0.0016592592592586447,0.002074074074073306,0.0020481481481473894,0.0016666666666660494,0.0016111111111105144,0.002029629629628878,0.0017111111111104773,0.001596296296295705,0.0015666666666660865,0.0018370370370363568,0.0017444444444437983,0.0014629629629624211,0.0014592592592587187,0.0014592592592587187,0.0016185185185179191,0.0016925925925919657,0.0012999999999995186,0.0013222222222217324,0.0013814814814809698,0.0015814814814808958,0.0017999999999993334,0.0015481481481475748,0.0012999999999995186,0.001607407407406812,0.001885185185184487,0.001885185185184487,0.0020444444444436874,0.0023037037037028506,0.002688888888887893,0.002992592592591484,0.00368518518518382,0.00500370370370185,0.006244444444442132,0.007722222222219362,0.005640740740738652,0.036214814814801405,0.7362370370367644,0
0.03199629629628445,0.006318518518516178,0.006592592592590151,0.005799999999997852,0.004492592592590929,0.0034962962962950014,0.0028037037037026654,0.002374074074073195,0.0020037037037029617,0.001862962962962273,0.0017481481481475007,0.0016259259259253237,0.0013481481481476488,0.0012814814814810069,0.0012851851851847093,0.0012111111111106625,0.0012925925925921138,0.001403703703703184,0.001340740740740244,0.0013148148148143279,0.0013777777777772675,0.0015111111111105514,0.0013481481481476488,0.0014888888888883373,0.0015518518518512772,0.0016444444444438354,0.0015851851851845981,0.0014814814814809328,0.0015703703703697888,0.0016185185185179191,0.0017814814814808217,0.00176296296296231,0.0019333333333326173,0.0018259259259252496,0.0020444444444436874,0.0019407407407400219,0.0020518518518510918,0.002122222222221436,0.002162962962962162,0.002188888888888078,0.00242962962962873,0.0022777777777769344,0.002433333333332432,0.002511111111110181,0.002377777777776897,0.002999999999998889,0.0030037037037025914,0.002299999999999148,0.0027962962962952607,0.0027777777777767488,0.002411111111110218,0.0022481481481473153,0.0026185185185175486,0.0026703703703693815,0.0020592592592584965,0.0018777777777770823,0.0022666666666658272,0.002362962962962088,0.0018703703703696777,0.001718518518517882,0.00209629629629552,0.0019111111111104033,0.0016592592592586447,0.001696296296295668,0.0017999999999993334,0.0017222222222215843,0.0013666666666661605,0.0015592592592586817,0.0013999999999994815,0.0016703703703697518,0.0017111111111104773,0.0014148148148142908,0.0014703703703698259,0.0015444444444438724,0.0014999999999994445,0.0018259259259252496,0.0019407407407400219,0.0018333333333326544,0.0019814814814807474,0.0019666666666659383,0.0021999999999991852,0.002396296296295409,0.0025703703703694185,0.00308148148148034,0.0033296296296283965,0.0042703703703687885,0.0050925925925907065,0.00582962962962747,0.006118518518516252,0.004318518518516919,0.03048148148147019,0.7316444444441734,0
0.032792592592580445,0.005362962962960976,0.005674074074071973,0.005644444444442354,0.005348148148146168,0.0043666666666650495,0.00390740740740596,0.003503703703702406,0.0030777777777766377,0.0029185185185174375,0.0027592592592582373,0.002499999999999074,0.002174074074073269,0.002274074074073232,0.0019481481481474266,0.001729629629628989,0.0017925925925919286,0.0017999999999993334,0.001751851851851203,0.0018222222222215472,0.001785185185184524,0.0016666666666660494,0.0016481481481475377,0.0017481481481475007,0.0016555555555549423,0.0016111111111105144,0.0017259259259252866,0.0016666666666660494,0.0016259259259253237,0.0018111111111104403,0.001807407407406738,0.0019703703703696407,0.0020444444444436874,0.002074074074073306,0.002155555555554757,0.0021259259259251385,0.0021444444444436504,0.0022037037037028876,0.002288888888888041,0.0025296296296286928,0.0023925925925917064,0.002329629629628767,0.0022518518518510177,0.0024592592592583484,0.0024814814814805622,0.0027703703703693444,0.002688888888887893,0.002229629629628804,0.0025259259259249904,0.0025407407407398,0.0022518518518510177,0.002229629629628804,0.0024629629629620508,0.002174074074073269,0.0017592592592586076,0.0019925925925918546,0.0020148148148140684,0.0019222222222215102,0.0018259259259252496,0.0015518518518512772,0.001962962962962236,0.0018370370370363568,0.001562962962962384,0.0015481481481475748,0.0017592592592586076,0.0017333333333326914,0.0014925925925920397,0.0015814814814808958,0.0014703703703698259,0.0016148148148142168,0.001640740740740133,0.001403703703703184,0.00154074074074017,0.0015222222222216583,0.0016333333333327284,0.001729629629628989,0.0019407407407400219,0.0019037037037029987,0.0020703703703696037,0.0023111111111102554,0.0025148148148138832,0.002966666666665568,0.003299999999998778,0.0034222222222209547,0.004011111111109625,0.004381481481479859,0.005196296296294371,0.005562962962960902,0.005270370370368418,0.0040370370370355416,0.03305555555554331,0.7157296296293646,0
0.02809999999998959,0.010833333333329321,0.007296296296293594,0.0049629629629611245,0.002981481481480377,0.0017555555555549053,0.0011925925925921508,0.0010925925925921879,0.0008444444444441316,0.0007962962962960013,0.0007111111111108477,0.0006666666666664198,0.0005666666666664568,0.0004962962962961124,0.0005851851851849685,0.0005333333333331358,0.0005111111111109219,0.0004925925925924102,0.0005074074074072195,0.0004777777777776008,0.0004962962962961124,0.0004629629629627915,0.0005370370370368381,0.0005148148148146241,0.0005259259259257312,0.0005370370370368381,0.0005185185185183265,0.0005222222222220288,0.0006111111111108847,0.0005962962962960754,0.0005074074074072195,0.0006481481481479081,0.0005555555555553498,0.0006185185185182895,0.0006296296296293964,0.0006222222222219918,0.0006851851851849315,0.0006740740740738244,0.0007185185185182524,0.000803703703703406,0.0008259259259256201,0.0008666666666663457,0.0009629629629626063,0.0008999999999996667,0.00093703703703669,0.0012259259259254718,0.001340740740740244,0.001037037037036653,0.0010444444444440576,0.0011592592592588298,0.0009666666666663087,0.0008629629629626433,0.0010296296296292483,0.0009333333333329877,0.0009296296296292853,0.0007851851851848944,0.0009444444444440946,0.0008666666666663457,0.0007296296296293594,0.0007333333333330617,0.0007444444444441687,0.0006370370370368011,0.0006185185185182895,0.0006925925925923361,0.000737037037036764,0.0007888888888885967,0.0006518518518516105,0.0005222222222220288,0.0005111111111109219,0.0007074074074071454,0.0006666666666664198,0.0005962962962960754,0.0005148148148146241,0.0005851851851849685,0.0006185185185182895,0.0006740740740738244,0.0008074074074071084,0.0006407407407405034,0.0007222222222219547,0.0008111111111108106,0.0009666666666663087,0.0009777777777774156,0.0011259259259255089,0.0015185185185179562,0.0017037037037030728,0.00225555555555472,0.0033037037037024802,0.005118518518516623,0.007251851851849166,0.008466666666663531,0.026548148148138315,0.8312444444441366,0
0.03133333333332173,0.009888888888885226,0.007325925925923213,0.005811111111108959,0.004314814814813217,0.0029851851851840795,0.002222222222221399,0.0017999999999993334,0.0018222222222215472,0.0015703703703697888,0.0016148148148142168,0.0013666666666661605,0.001370370370369863,0.001307407407406923,0.0013777777777772675,0.0010296296296292483,0.001137037037036616,0.0012259259259254718,0.0011777777777773415,0.0012666666666661976,0.0011259259259255089,0.00104814814814776,0.0011296296296292112,0.0011629629629625322,0.0010407407407403552,0.0010592592592588669,0.0010444444444440576,0.0011074074074069972,0.0009333333333329877,0.0010222222222218437,0.0009666666666663087,0.0008962962962959643,0.001014814814814439,0.0011111111111106995,0.0011740740740736391,0.0012407407407402811,0.0011925925925921508,0.0012296296296291742,0.001374074074073565,0.001596296296295705,0.0018259259259252496,0.00176296296296231,0.0018703703703696777,0.0020111111111103665,0.0028851851851841165,0.003025925925924805,0.00247777777777686,0.002055555555554794,0.002155555555554757,0.002174074074073269,0.001796296296295631,0.0017148148148141797,0.0017333333333326914,0.001740740740740096,0.0014148148148142908,0.0012962962962958162,0.0014481481481476118,0.0012296296296291742,0.0012185185185180673,0.001014814814814439,0.0010296296296292483,0.0009333333333329877,0.000925925925925583,0.0007444444444441687,0.0008074074074071084,0.0007629629629626804,0.0006851851851849315,0.0006370370370368011,0.0006629629629627174,0.0006740740740738244,0.0005888888888886708,0.0005703703703701591,0.0006148148148145871,0.0006222222222219918,0.0005999999999997778,0.0006925925925923361,0.0006518518518516105,0.0006740740740738244,0.000748148148147871,0.0007629629629626804,0.0008777777777774526,0.0010333333333329506,0.0014481481481476118,0.0019777777777770455,0.0024925925925916694,0.003166666666665494,0.0041037037037021835,0.004903703703701887,0.007048148148145538,0.008455555555552424,0.026899999999990036,0.7819333333330437,0
0.020229629629622138,0.005396296296294297,0.004707407407405664,0.0036740740740727135,0.0028185185185174745,0.0023592592592583854,0.0020185185185177708,0.002022222222221473,0.001896296296295594,0.0017370370370363938,0.001829629629628952,0.0015333333333327655,0.0014999999999994445,0.0016333333333327284,0.0015666666666660865,0.0015814814814808958,0.0016592592592586447,0.0016111111111105144,0.0016259259259253237,0.0017148148148141797,0.001807407407406738,0.0016185185185179191,0.0019925925925918546,0.0020518518518510918,0.0021259259259251385,0.0021925925925917805,0.002440740740739837,0.00247777777777686,0.0026370370370360605,0.0027962962962952607,0.0029185185185174375,0.0028592592592582003,0.0032555555555543497,0.003159259259258089,0.003433333333332062,0.003466666666665383,0.00374814814814676,0.003614814814813476,0.0037777777777763784,0.003837037037035616,0.0042333333333317655,0.004151851851850314,0.0038111111111096994,0.004096296296294779,0.004148148148146612,0.004355555555553943,0.004570370370368677,0.003959259259257793,0.004166666666665124,0.0038296296296282113,0.0035555555555542386,0.003703703703702332,0.003592592592591262,0.0036185185185171782,0.0029296296296285446,0.002981481481480377,0.003122222222221066,0.002740740740739726,0.002740740740739726,0.0025148148148138832,0.0026037037037027395,0.0024925925925916694,0.0021703703703695666,0.0019259259259252126,0.0020481481481473894,0.0020777777777770084,0.0015259259259253607,0.0014518518518513142,0.0015999999999994075,0.001607407407406812,0.001785185185184524,0.0014185185185179932,0.0015777777777771934,0.0015444444444438724,0.0012555555555550904,0.0013888888888883744,0.0015444444444438724,0.0014851851851846352,0.0014222222222216954,0.0014888888888883373,0.0014814814814809328,0.001562962962962384,0.0016592592592586447,0.0021037037037029247,0.002396296296295409,0.0029518518518507585,0.003929629629628174,0.004722222222220474,0.0050629629629610874,0.004244444444442872,0.02418888888887993,0.719133333333067,0
0.03344444444443206,0.008188888888885856,0.008429629629626508,0.008140740740737725,0.005992592592590373,0.004222222222220659,0.002740740740739726,0.0022370370370362086,0.0016925925925919657,0.0013999999999994815,0.0011185185185181043,0.0007518518518515734,0.0008259259259256201,0.0006925925925923361,0.0006629629629627174,0.0005666666666664568,0.0005740740740738615,0.0006148148148145871,0.0006259259259256941,0.0005481481481479451,0.0004777777777776008,0.0004259259259257682,0.0004629629629627915,0.0004888888888887078,0.0005851851851849685,0.00048518518518500547,0.0005296296296294334,0.0004888888888887078,0.00046666666666649384,0.0005851851851849685,0.0005518518518516475,0.0005259259259257312,0.0005296296296294334,0.0006370370370368011,0.0005999999999997778,0.0006888888888886337,0.000748148148147871,0.0007777777777774897,0.0008888888888885597,0.0009518518518514994,0.0009518518518514994,0.001081481481481081,0.001070370370369974,0.0010851851851847833,0.001114814814814402,0.0012888888888884114,0.0015925925925920027,0.0012111111111106625,0.00154074074074017,0.0012222222222217694,0.0011444444444440205,0.0011222222222218067,0.0013222222222217324,0.0012111111111106625,0.0010185185185181413,0.00093703703703669,0.0012296296296291742,0.0010851851851847833,0.0009185185185181784,0.0008518518518515364,0.0011074074074069972,0.0009444444444440946,0.000803703703703406,0.0007148148148145501,0.0009407407407403923,0.000848148148147834,0.0005999999999997778,0.000748148148147871,0.0007111111111108477,0.00093703703703669,0.0009074074074070713,0.000670370370370122,0.0006518518518516105,0.0006111111111108847,0.0006592592592590151,0.0008851851851848574,0.000981481481481118,0.000959259259258904,0.0010333333333329506,0.0010851851851847833,0.0012962962962958162,0.001507407407406849,0.001718518518517882,0.0021259259259251385,0.0027296296296286187,0.0035074074074061086,0.005040740740738874,0.006451851851849462,0.0074666666666639014,0.00705185185184924,0.031455555555543906,0.7944814814811872,0
