@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute classes {0,1,}
@data
0.08279629629626563,0.1286259259258783,0.12917407407402623,0.14131481481476246,0.12299259259254704,0.1313407407406921,0.0932333333332988,0.17052222222215907,0
0.1040222222221837,0.12741481481476763,0.1011592592592218,0.12354814814810239,0.11204074074069924,0.13091481481476633,0.10700740740736778,0.19389259259252078,0
0.0872037037036714,0.12337407407402838,0.1275333333332861,0.1456555555555016,0.12480370370365748,0.1254888888888424,0.09494814814811298,0.17099259259252927,0
0.10315925925922105,0.11888518518514116,0.08593703703700521,0.1092703703703299,0.11934444444440025,0.14544074074068689,0.1218259259258808,0.1961370370369644,0
0.08391851851848743,0.11944444444440021,0.11979629629625192,0.13132222222217357,0.12601111111106444,0.1382074074073562,0.10438888888885023,0.1769111111110456,0
0.09061111111107756,0.1313370370369884,0.12068518518514049,0.1281370370369896,0.119111111111067,0.13157407407402535,0.09804444444440813,0.18049999999993316,0
0.10167777777774012,0.13379999999995043,0.10841111111107096,0.11366296296292086,0.10686666666662709,0.13799259259254149,0.1046518518518131,0.19293703703696558,0
0.09581111111107563,0.13489999999995003,0.10954814814810758,0.12351481481476907,0.09663333333329754,0.137388888888838,0.10481111111107229,0.19739259259251948,0
0.061255555555532866,0.11415925925921698,0.14871851851846343,0.1783481481480821,0.1429407407406878,0.12532592592587952,0.08619999999996808,0.14305185185179886,0
0.11628888888884582,0.12901111111106334,0.08685185185181968,0.09457777777774275,0.09968888888885197,0.1416851851851327,0.11761481481477125,0.2142814814814021,0
0.10699259259255296,0.12567407407402753,0.09059999999996644,0.11159999999995866,0.10708148148144182,0.13967777777772605,0.11540370370366096,0.2029703703702952,0
0.08247037037033983,0.13415555555550587,0.14158148148142904,0.13280740740735822,0.11446296296292056,0.12584444444439782,0.09460740740737236,0.1740703703703059,0
0.06095555555553298,0.11074814814810713,0.14874444444438936,0.19497037037029816,0.14520740740735363,0.12059259259254793,0.07768148148145271,0.14109999999994774,0
0.09729259259255656,0.11950740740736314,0.10968148148144086,0.13975555555550379,0.11553703703699425,0.1284962962962487,0.10404444444440591,0.18568518518511642,0
0.05994814814812594,0.1043370370369984,0.1492999999999447,0.21404444444436516,0.1486592592592042,0.11432962962958729,0.07934814814811876,0.13003333333328518,0
0.10668148148144196,0.12777777777773044,0.09342962962959503,0.10623703703699769,0.10198148148144372,0.13600370370365333,0.11772592592588232,0.2101629629628851,0
0.08271851851848788,0.11494444444440187,0.11210740740736588,0.15193333333327705,0.12932962962958172,0.1335740740740246,0.10564814814810902,0.16974444444438158,0
0.08714444444441218,0.12677777777773083,0.11383703703699488,0.12994074074069262,0.12852962962958203,0.13318518518513586,0.10377037037033193,0.17681481481474934,0
0.08358518518515423,0.11977037037032601,0.1129185185184767,0.12901481481476704,0.13060740740735904,0.1413370370369847,0.10507037037033146,0.1776962962962305,0
0.09763333333329717,0.13068888888884048,0.11527407407403138,0.12057037037032571,0.11802962962958591,0.13402592592587628,0.09698148148144556,0.1867962962962271,0
0.08567407407404234,0.12147407407402909,0.11813333333328958,0.1465888888888346,0.1273777777777306,0.13332592592587655,0.09782222222218599,0.1696037037036409,0
0.07616296296293476,0.10904074074070036,0.12797037037032297,0.2099703703702926,0.12569259259254603,0.10977777777773712,0.0910111111110774,0.15037407407401837,0
0.09013333333329995,0.13255925925921017,0.11908888888884478,0.1298925925925445,0.11859629629625237,0.12765185185180458,0.09885925925922265,0.18321851851845067,0
0.08629629629626434,0.13477037037032044,0.1284888888888413,0.13271851851846936,0.11867407407403012,0.12744074074069353,0.09483333333329821,0.1767777777777123,0
0.09647777777774204,0.13143703703698836,0.10982962962958895,0.1238814814814356,0.11112592592588477,0.1311999999999514,0.10674074074070121,0.18930740740733729,0
0.08824814814811546,0.12153703703699202,0.12136296296291801,0.15218518518512883,0.1211851851851403,0.1232592592592136,0.09837777777774134,0.17384444444438005,0
0.0983185185184821,0.11884074074069673,0.10415925925922068,0.146422222222168,0.1210333333332885,0.1296037037036557,0.0983111111110747,0.18331111111104323,0
0.09935555555551875,0.13878518518513377,0.09034814814811469,0.10422222222218362,0.09374074074070603,0.13858148148143015,0.12241851851847317,0.21254814814806944,0
0.0886296296295968,0.12582222222217562,0.1143592592592169,0.14126296296291063,0.1343592592592095,0.13041481481476652,0.09239259259255837,0.17275925925919527,0
0.07299999999997296,0.12315925925921364,0.15227407407401766,0.16100370370364409,0.12993333333328522,0.1227592592592138,0.08247777777774723,0.15539259259253504,0
0.10705555555551591,0.133407407407358,0.0989407407407041,0.10612962962959033,0.10189259259255486,0.13523703703698695,0.11423703703699473,0.20309999999992479,0
0.10559999999996089,0.1318407407406919,0.10191481481477707,0.117207407407364,0.10230740740736952,0.1300925925925444,0.11011481481477403,0.2009222222221478,0
0.09865185185181531,0.133718518518469,0.10187037037033264,0.10297407407403593,0.10627777777773842,0.1392962962962447,0.11326296296292102,0.2039481481480726,0
0.10866296296292272,0.13141851851846983,0.09809629629625996,0.10484814814810932,0.10475925925922046,0.13862592592587458,0.11200370370366222,0.2015851851851105,0
0.08879999999996711,0.13221111111106215,0.11227037037032879,0.11358148148143941,0.1094444444444039,0.1381888888888377,0.1098999999999593,0.19560370370363125,0
0.09484444444440931,0.13590370370365337,0.11130740740736618,0.1162592592592162,0.10820370370366363,0.134340740740691,0.10739629629625652,0.19174444444437344,0
0.11278148148143971,0.13854074074068942,0.09170740740737345,0.0857740740740423,0.09305555555552109,0.1419481481480956,0.11875555555551157,0.2174370370369565,0
0.03205185185183998,0.060374074074051716,0.16052222222216278,0.3759370370368978,0.1791370370369707,0.07484444444441672,0.04484444444442783,0.07228888888886212,0
0.10021111111107399,0.13267777777772863,0.10936296296292246,0.11377777777773564,0.1130740740740322,0.1353370370369869,0.10485925925922042,0.19069999999992937,0
0.07452222222219462,0.11805185185180812,0.13599629629624593,0.15983703703697782,0.1384888888888376,0.12602592592587925,0.08969629629626308,0.1573814814814232,0
0.11094814814810705,0.13681111111106045,0.09965925925922235,0.09900370370366704,0.09671481481477899,0.1353407407406906,0.1111703703703292,0.21035185185177394,0
0.09379999999996526,0.12809259259254516,0.09965925925922235,0.11235185185181024,0.11008888888884812,0.13718148148143067,0.11916296296291883,0.19966296296288902,0
0.0903777777777443,0.12666666666661974,0.11172962962958825,0.12280740740736193,0.11824814814810435,0.1376888888888379,0.10711481481477514,0.185366666666598,0
0.08987037037033709,0.12358888888884312,0.10906296296292257,0.13285185185180265,0.12157407407402905,0.135622222222172,0.10621851851847917,0.181211111111044,0
0.07476296296293528,0.12243703703699169,0.12851851851847093,0.14822222222216733,0.1245222222221761,0.12934074074069285,0.10041111111107393,0.17178518518512156,0
0.09914814814811143,0.12129999999995507,0.10375185185181343,0.13775925925920823,0.11902222222217813,0.12919629629624846,0.10191111111107337,0.1879111111110415,0
0.08912222222218921,0.1267333333332864,0.11124444444440325,0.12574814814810156,0.11119629629625512,0.13020740740735917,0.11231481481477322,0.19343333333326168,0
0.09092222222218854,0.12669999999995307,0.10830370370366359,0.12088888888884411,0.11992592592588151,0.13981851851846674,0.109592592592552,0.18384814814808007,0
0.08634444444441247,0.12425555555550953,0.11944074074069651,0.1527703703703138,0.1286370370369894,0.12637037037032356,0.09292962962959521,0.16925185185178918,0
0.09671111111107529,0.12061481481477014,0.1029148148147767,0.13800370370365259,0.12485555555550931,0.12984444444439636,0.10137777777774024,0.185677777777709,0
0.078125925925897,0.1265999999999531,0.1358296296295793,0.16605185185179036,0.11840740740736355,0.1207074074073627,0.09005555555552221,0.1642222222221614,0
0.09488518518515004,0.13303333333328407,0.11321111111106918,0.12178518518514007,0.11202222222218074,0.13059259259254422,0.10236296296292505,0.19210740740733626,0
0.08200740740737704,0.133233333333284,0.13627777777772732,0.13576296296291268,0.1105407407406998,0.1283481481481006,0.09812592592588958,0.17570370370363864,0
0.09515555555552031,0.13677037037031972,0.1089629629629226,0.11509999999995738,0.11113703703699587,0.13715555555550477,0.10421481481477622,0.1915037037036328,0
0.07013333333330736,0.11102592592588481,0.13859259259254125,0.179307407407341,0.14697777777772333,0.12406666666662071,0.0826074074073768,0.14728888888883435,0
0.09843703703700057,0.12731851851847137,0.10242592592588799,0.12857407407402646,0.11514444444440179,0.13061851851847014,0.10509259259255367,0.19238888888881764,0
0.05970370370368159,0.11288148148143967,0.14409999999994663,0.1950037037036315,0.14397037037031704,0.11917777777773364,0.08219629629626585,0.14296666666661373,0
0.08502222222219073,0.12717777777773068,0.1254703703703239,0.1361037037036533,0.12461481481476866,0.1297296296295816,0.09714444444440846,0.17473703703697233,0
0.08321111111108029,0.1232444444443988,0.1371962962962455,0.1481555555555007,0.12358518518513942,0.12985185185180376,0.08809999999996737,0.16665555555549383,0
0.08177037037034009,0.12532962962958322,0.12087777777773301,0.12488148148143523,0.11844444444440058,0.13745185185180095,0.10586666666662746,0.1853777777777091,0
0.07276666666663971,0.12614814814810144,0.13732222222217136,0.15491851851846114,0.12114074074069588,0.12712592592587885,0.0965555555555198,0.16402222222216148,0
0.11527407407403138,0.1307259259258775,0.08532962962959803,0.09062592592589236,0.09572592592589046,0.1411814814814292,0.12031481481477026,0.22082222222214043,0
0.07173703703701047,0.1172185185184751,0.1389629629629115,0.17090740740734411,0.13634444444439395,0.12636666666661986,0.08689629629626411,0.15156666666661053,0
0.09907407407403739,0.13154444444439573,0.10168148148144382,0.11500740740736481,0.11332592592588395,0.13838148148143023,0.10777037037033045,0.19321481481474326,0
0.09267037037033604,0.13518148148143141,0.11507407407403146,0.11719629629625289,0.11221481481477326,0.13384074074069116,0.10374074074070232,0.19008148148141107,0
0.07071481481478863,0.11196296296292149,0.13361481481476534,0.1877333333332638,0.14026296296291102,0.11792222222217855,0.08716296296293068,0.15062592592587012,0
