@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute classes {0,1,}
@data
0.06457407407405016,0.08757777777774534,0.07335925925923209,0.08341111111108022,0.0903851851851517,0.08536296296293135,0.0662296296296051,0.09127777777774397,0.07667777777774938,0.28114444444434034,0
0.08595925925922743,0.09410740740737256,0.0522629629629436,0.060540740740718316,0.07538148148145356,0.0741518518518244,0.05739259259257134,0.09639629629626059,0.09209629629626219,0.31171111111099564,0
0.06879259259256712,0.08383333333330228,0.06497407407405001,0.0838629629629319,0.09875555555551897,0.08270740740737677,0.06311481481479143,0.090207407407374,0.07605185185182368,0.28769999999989343,0
0.08580740740737562,0.08467407407404272,0.048307407407389515,0.05041851851849984,0.061770370370347494,0.07796296296293409,0.07197777777775112,0.10468518518514641,0.09745555555551946,0.31694074074062334,0
0.06705925925923442,0.08142962962959947,0.0643185185184947,0.07563703703700903,0.08229999999996952,0.0827481481481175,0.06841481481478948,0.09895555555551891,0.08340370370367281,0.2957333333332238,0
0.06992962962960372,0.09193333333329928,0.06958518518515941,0.07531851851849063,0.0805185185184887,0.07787037037034153,0.06697037037034556,0.09342222222218761,0.07916296296293364,0.2952888888887795,0
0.08128148148145138,0.09717407407403808,0.0630481481481248,0.0660703703703459,0.06952962962960388,0.06770740740738233,0.058022222222200735,0.09663333333329754,0.09035555555552209,0.3101777777776629,0
0.07854444444441536,0.09620370370366807,0.06897407407404853,0.06572222222219788,0.08001851851848889,0.06310740740738403,0.043644444444428276,0.0986296296295931,0.08806296296293034,0.31709259259247513,0
0.046925925925908545,0.073696296296269,0.07757407407404535,0.10785555555551561,0.11930740740736322,0.10591111111107189,0.07294814814812113,0.08382592592589488,0.06800370370367852,0.2439518518517615,0
0.08515185185182031,0.09832962962959321,0.04862592592590791,0.04898148148146334,0.05579259259257193,0.0619444444444215,0.057466666666645384,0.1034037037036654,0.09536666666663135,0.34493703703690926,0
0.08399629629626519,0.0935518518518172,0.048907407407389296,0.0501851851851666,0.06640370370367911,0.0678185185184934,0.05841851851849688,0.10474814814810936,0.09446666666663169,0.3315037037035809,0
0.06664444444441976,0.08866666666663382,0.08614814814811624,0.09439999999996504,0.08327407407404323,0.07753703703700832,0.06725185185182694,0.08759259259256015,0.07789259259256374,0.27059259259249235,0
0.04917037037035216,0.07153703703701055,0.07921481481478547,0.11352962962958758,0.13517037037032031,0.11257777777773609,0.07788148148145263,0.08111851851848847,0.060807407407384884,0.21899259259251147,0
0.07986666666663708,0.08494074074070929,0.05243333333331392,0.061922222222199286,0.10792222222218226,0.06762222222219717,0.058122222222200697,0.09716296296292698,0.0852888888888573,0.30471851851840565,0
0.04675555555553824,0.06772962962960455,0.06563333333330902,0.10931481481477433,0.15798148148142296,0.11505925925921665,0.06922222222219658,0.07869629629626715,0.06260370370368051,0.22700370370361964,0
0.08649629629626426,0.09340370370366911,0.050448148148129465,0.049414814814796516,0.06741111111108615,0.06491851851849448,0.05406666666664664,0.10041111111107393,0.0970592592592233,0.3363703703702458,0
0.0652814814814573,0.08222962962959918,0.05425555555553546,0.07293333333330632,0.1003666666666295,0.090381481481448,0.0660666666666422,0.09619259259255697,0.08617407407404215,0.2861185185184125,0
0.06850740740738204,0.08835555555552282,0.06087407407405153,0.07045555555552946,0.080688888888859,0.08544074074070909,0.06741111111108615,0.09495925925922409,0.08421111111107993,0.2990962962961855,0
0.06949629629627056,0.08263703703700644,0.06695185185182706,0.07538148148145356,0.08122592592589584,0.08883703703700413,0.07933333333330395,0.09627407407403842,0.08631111111107914,0.2735518518517505,0
0.07836296296293394,0.09074444444441084,0.06827777777775249,0.0694074074073817,0.07271481481478788,0.07704444444441591,0.07046296296293686,0.09475185185181675,0.08002592592589629,0.29820740740729695,0
0.0679703703703452,0.08414444444441328,0.059866666666644495,0.07726296296293435,0.09452592592589092,0.08923333333330029,0.06894444444441891,0.09464074074070569,0.07963333333330384,0.28377777777767266,0
0.059885185185163003,0.07477407407404638,0.056544444444423504,0.0870259259258937,0.17639999999993466,0.08513703703700551,0.056040740740719984,0.07905185185182258,0.07434444444441692,0.2507962962962034,0
0.07107777777775146,0.09107407407404035,0.06991481481478892,0.07405555555552813,0.08029259259256286,0.07967037037034086,0.064488888888865,0.0895888888888557,0.08015925925922956,0.2996777777776668,0
0.06853703703701165,0.09125185185181806,0.07693703703700853,0.08248148148145093,0.08187407407404375,0.07834814814811913,0.06561851851849422,0.08983333333330006,0.07725185185182323,0.28786666666656,0
0.07717407407404549,0.09426296296292805,0.058088888888867374,0.06315185185182846,0.07471851851849085,0.07135925925923282,0.058185185185163635,0.09725555555551954,0.08675555555552342,0.31904814814803,0
0.0703666666666406,0.085777777777746,0.06128518518516249,0.07791481481478596,0.11064814814810717,0.07951851851848907,0.060899999999977444,0.08979259259255934,0.08029629629626656,0.283499999999895,0
0.0757703703703423,0.08763333333330088,0.05206296296294368,0.06530370370367952,0.10011851851848144,0.08757407407404164,0.06309999999997663,0.09111111111107736,0.08138518518515504,0.29594074074063115,0
0.07854074074071166,0.10396666666662815,0.04997407407405557,0.04999999999998148,0.05657777777775682,0.06545555555553131,0.05457407407405386,0.1048370370369982,0.09928148148144471,0.33679259259246785,0
0.07102222222219592,0.08715185185181958,0.06407777777775404,0.07436296296293542,0.09110740740737366,0.09337407407403948,0.07359259259256534,0.08912962962959661,0.07574444444441639,0.2804370370369332,0
0.059451851851829836,0.0775074074073787,0.0887814814814486,0.10859629629625607,0.10759629629625644,0.09365925925922457,0.07157777777775126,0.08458148148145016,0.06660370370367903,0.24164444444435496,0
0.08869999999996715,0.09729629629626026,0.052659259259239755,0.055062962962942566,0.06118518518516253,0.06509259259256849,0.055474074074053525,0.10150370370366611,0.09619259259255697,0.3268333333332123,0
0.0872111111110788,0.09464074074070569,0.055837037037016354,0.062329629629606545,0.07304074074071369,0.068607407407382,0.051988888888869635,0.09731111111107507,0.09059259259255904,0.3184407407406228,0
0.07818148148145253,0.09607407407403849,0.05954074074071869,0.055377777777757264,0.05969259259257048,0.06548888888886463,0.05928518518516323,0.10248888888885092,0.09156666666663275,0.33230370370358064,0
0.08737037037033801,0.0973703703703343,0.052351851851832464,0.05350370370368389,0.061414814814792065,0.06643703703701243,0.059059259259237384,0.10159629629625867,0.0976777777777416,0.32321851851839883,0
0.07219629629626956,0.091314814814781,0.07042962962960354,0.06807777777775256,0.06743333333330835,0.0697370370370112,0.0665592592592346,0.09824074074070435,0.08916296296292994,0.3068481481480345,0
0.07455925925923164,0.09618148148144585,0.06404444444442073,0.06304444444442109,0.06883333333330784,0.06843333333330799,0.059933333333311134,0.09747777777774168,0.08775185185181936,0.3197407407406223,0
0.09298888888885445,0.10187037037033264,0.05381481481479488,0.04518518518516845,0.04530370370368692,0.0500222222222037,0.05095185185183298,0.10718518518514548,0.09801111111107481,0.3546666666665353,0
0.02642592592591614,0.03761481481480088,0.054548148148127945,0.13752962962957868,0.33298148148135814,0.15365555555549865,0.06434444444442061,0.04516296296294624,0.03608888888887552,0.1116481481481068,0
0.08121111111108104,0.09405185185181701,0.06128148148145878,0.06356296296293942,0.07014444444441846,0.07286296296293597,0.06307037037034702,0.09870370370366714,0.08755185185181942,0.30755925925914535,0
0.058444444444422795,0.07896296296293372,0.07025925925923324,0.09304814814811369,0.10838148148144133,0.10047777777774056,0.07082592592589969,0.08805925925922664,0.07112962962960329,0.26041111111101467,0
0.08723333333330102,0.10094814814811076,0.0590777777777559,0.0543148148147947,0.058229629629608065,0.05621481481479399,0.056281481481460637,0.09984074074070376,0.0910185185184848,0.336840740740616,0
0.07388148148145411,0.09198518518515111,0.05346296296294316,0.05778518518516378,0.06549259259256833,0.06599629629627185,0.05630370370368285,0.10279259259255452,0.0959407407407052,0.3363592592591347,0
0.07001851851849258,0.08901851851848555,0.05938148148145949,0.06848888888886352,0.07438148148145393,0.08134814814811801,0.06747037037034538,0.0973703703703343,0.0878370370370045,0.3046851851850723,0
0.07158888888886238,0.08795555555552298,0.05615185185183105,0.06713333333330847,0.08532222222219062,0.08144444444441427,0.06091111111108855,0.09871481481477826,0.08657037037033831,0.30420740740729474,0
0.058185185185163635,0.08408148148145034,0.0679888888888637,0.08456296296293164,0.09492222222218706,0.08513703703700551,0.06725925925923434,0.09059999999996644,0.08102222222219221,0.2862407407406347,0
0.07754444444441573,0.0878407407407082,0.05688888888886782,0.06978518518515933,0.08921851851848547,0.08625185185181991,0.061451851851829095,0.09287037037033598,0.08188518518515486,0.29626296296285326,0
0.07012962962960366,0.08987777777774449,0.06009259259257033,0.06754814814812313,0.07786296296293413,0.07275185185182491,0.05718518518516401,0.09644444444440872,0.08844444444441169,0.3196629629628446,0
0.07271851851849158,0.09013703703700365,0.05771111111108974,0.06272592592590269,0.07157407407404756,0.07617777777774956,0.06535555555553135,0.10098518518514778,0.08956666666663349,0.3130481481480322,0
0.06838148148145616,0.08666666666663457,0.0633629629629395,0.08014444444441476,0.09851481481477833,0.09172962962959566,0.06658888888886423,0.08880740740737451,0.07601851851849037,0.27978518518508155,0
0.0786148148147857,0.0862296296295977,0.05314444444442476,0.0668703703703456,0.09009999999996662,0.08631111111107914,0.06281851851849525,0.09286666666663228,0.08297407407404334,0.30007037037025924,0
0.06265555555553234,0.0843407407407095,0.07271111111108418,0.09408518518515034,0.11730370370366026,0.08478518518515378,0.05310740740738774,0.08822222222218955,0.07238518518515838,0.27040370370360356,0
0.07344074074071354,0.09509629629626108,0.06690370370367893,0.06911851851849292,0.07498148148145371,0.07505185185182406,0.06102222222219962,0.09396666666663187,0.08184814814811783,0.3085703703702561,0
0.06619629629627177,0.09023703703700361,0.08028888888885916,0.08912962962959661,0.08759999999996755,0.07018518518515919,0.058025925925904435,0.08865925925922642,0.08493333333330187,0.284744444444339,0
0.07551851851849055,0.0968703703703345,0.0644851851851613,0.06364444444442087,0.068122222222197,0.06838518518515986,0.060740740740718245,0.09892222222218558,0.08395185185182076,0.319359259259141,0
0.056440740740719836,0.07309999999997292,0.07215185185182513,0.1037259259258875,0.12004074074069628,0.10735185185181209,0.07990740740737781,0.08239259259256208,0.06541851851849428,0.23947037037028168,0
0.07794074074071188,0.09308888888885442,0.05568888888886826,0.06015555555553328,0.08042592592589613,0.07760740740737866,0.057155555555534386,0.09527037037033509,0.08588148148144967,0.3167851851850679,0
0.04691481481479744,0.07351851851849128,0.07265925925923235,0.10680370370366414,0.138944444444393,0.10678888888884934,0.06278888888886563,0.08028888888885916,0.06581851851849414,0.24547407407398317,0
0.06675185185182712,0.08725555555552324,0.07042962962960354,0.08112222222219218,0.08693703703700484,0.08394074074070965,0.06787037037034524,0.08997777777774445,0.08013703703700735,0.285577777777672,0
0.06768518518516012,0.08287407407404337,0.0803592592592295,0.0933888888888543,0.09589629629626079,0.08759999999996755,0.07132962962960321,0.0916518518518179,0.06974814814812232,0.2594666666665706,0
0.06342222222219873,0.08710370370367145,0.06899259259256704,0.07601851851849037,0.07614074074071255,0.07785925925923043,0.0665481481481235,0.09696666666663076,0.08458148148145016,0.30236666666655465,0
0.055574074074053494,0.0843555555555243,0.07429629629626879,0.0906999999999664,0.09907777777774109,0.08594814814811631,0.0639999999999763,0.09261851851848421,0.0746481481481205,0.2787814814813782,0
0.09087037037033671,0.09615555555551994,0.05218888888886956,0.04602222222220518,0.05276296296294342,0.05707037037034923,0.05619259259257178,0.10394814814810965,0.0965592592592235,0.34822962962950066,0
0.05627407407405323,0.07722592592589732,0.07260740740738052,0.097511111111075,0.11457037037032794,0.10061481481477755,0.07181851851849191,0.08616666666663475,0.06960370370367792,0.25360740740731347,0
0.07731111111108248,0.09542592592589058,0.05682962962960858,0.05764074074071939,0.06679629629627155,0.07184444444441783,0.06264074074071754,0.09982222222218524,0.08849259259255982,0.3231962962961766,0
0.07419629629626881,0.09460370370366866,0.06693703703701225,0.06614444444441994,0.07075925925923306,0.07038148148145541,0.060785185185162675,0.09621481481477918,0.08538888888885726,0.3145888888887724,0
0.05552962962960906,0.07452592592589832,0.06342962962960613,0.10004074074070368,0.12904074074069294,0.10644814814810873,0.0641666666666429,0.08133703703700691,0.0702148148147888,0.2552666666665721,0
0.07784814814811931,0.09316296296292846,0.05857777777775608,0.06201481481479185,0.07328148148145434,0.07119629629626993,0.06332222222219877,0.09964074074070384,0.08961111111107792,0.3113444444443291,0
0.0784481481481191,0.09263333333329903,0.06498518518516111,0.06854444444441905,0.08714444444441218,0.07180370370367711,0.041544444444429056,0.09901481481477814,0.08543703703700539,0.31044444444432945,0
0.05711851851849736,0.08430370370367248,0.0662370370370125,0.07421111111108362,0.07362962962960236,0.07735555555552691,0.0657370370370127,0.10167777777774012,0.08867407407404124,0.31105555555544034,0
0.08219259259256215,0.09271851851848417,0.06057777777775534,0.06764444444441939,0.08060740740737755,0.06901851851849296,0.05938888888886689,0.0933814814814469,0.08352962962959869,0.31094074074062555,0
0.0784629629629339,0.08998148148144816,0.05678148148146045,0.06238888888886578,0.07438888888886133,0.0759148148147867,0.060788888888866376,0.09701481481477889,0.08876296296293008,0.31551481481469795,0
0.0847999999999686,0.09565185185181642,0.058185185185163635,0.059214814814792884,0.0709777777777515,0.07045925925923316,0.062174074074051046,0.09699629629626037,0.08534444444441283,0.3161962962961792,0
0.07450370370367611,0.08892222222218929,0.061303703703680996,0.07170740740738085,0.08297037037033964,0.08516666666663512,0.06937037037034467,0.09605555555551998,0.08113703703700699,0.28886296296285596,0
0.09285555555552116,0.09743333333329725,0.04853333333331536,0.05039629629627763,0.05938148148145949,0.06251851851849537,0.05366666666664679,0.1022851851851473,0.0968851851851493,0.33604444444431997,0
0.058092592592571074,0.07779259259256378,0.08984814814811487,0.11017777777773698,0.10673333333329381,0.09376296296292824,0.07538148148145356,0.08596666666663483,0.06754814814812313,0.23469629629620936,0
0.07888518518515597,0.0946592592592242,0.05445925925923909,0.059040740740718876,0.06524814814812398,0.06837037037034505,0.06300740740738407,0.1041999999999614,0.09264074074070643,0.3194888888887706,0
0.08335925925922838,0.0959444444444089,0.0509851851851663,0.054862962962942644,0.06603703703701258,0.06835925925923395,0.05672962962960862,0.09914074074070402,0.09067407407404049,0.33390740740728375,0
0.041959259259243716,0.06847777777775242,0.07568518518515716,0.11948888888884464,0.14311111111105812,0.12025185185180731,0.07501481481478703,0.07542222222219429,0.058348148148126534,0.22224074074065842,0
0.06500740740738332,0.08146296296293279,0.0605148148147924,0.08567407407404234,0.10698888888884926,0.09874814814811157,0.06895555555553001,0.08866666666663382,0.07414444444441698,0.2698370370369371,0
0.07157037037034386,0.08736666666663431,0.059518518518496474,0.07174074074071417,0.09112592592589218,0.08686296296293079,0.06887407407404857,0.0927518518518175,0.07765555555552679,0.292533333333225,0
0.08014814814811846,0.08596666666663483,0.051329629629610615,0.06659999999997533,0.0903851851851517,0.09215555555552142,0.07158148148145498,0.0916518518518179,0.07646666666663834,0.293714814814706,0
0.0765518518518235,0.08925185185181879,0.059570370370348305,0.0668555555555308,0.07295925925923223,0.07720740740737882,0.06526296296293879,0.09647037037033464,0.08544444444441279,0.310425925925811,0
0.10099629629625889,0.1025888888888509,0.04332222222220618,0.03712592592591218,0.04377777777776156,0.04771851851850085,0.0465370370370198,0.10665185185181235,0.12006296296291849,0.3512185185183884,0
0.053122222222202545,0.07863703703700792,0.07207037037034368,0.10273333333329529,0.12067407407402939,0.09994074074070372,0.06818148148145622,0.08296296296293224,0.06853703703701165,0.25314074074064696,0
