@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute 50 NUMERIC
@attribute 51 NUMERIC
@attribute 52 NUMERIC
@attribute 53 NUMERIC
@attribute 54 NUMERIC
@attribute 55 NUMERIC
@attribute 56 NUMERIC
@attribute 57 NUMERIC
@attribute 58 NUMERIC
@attribute 59 NUMERIC
@attribute classes {0,1,}
@data
0.02825555555554509,0.01099259259258852,0.009229629629626212,0.006137037037034764,0.004348148148146538,0.003470370370369085,0.0033370370370358012,0.002677777777776786,0.002840740740739689,0.002611111111110144,0.0026703703703693815,0.00274814814814713,0.0026703703703693815,0.002499999999999074,0.0025148148148138832,0.002781481481480451,0.002599999999999037,0.0026925925925915953,0.0028925925925915212,0.0028296296296285816,0.003092592592591447,0.0032888888888876707,0.0035518518518505363,0.003818518518517104,0.0037962962962948903,0.004014814814813328,0.004062962962961458,0.004196296296294742,0.004214814814813254,0.004225925925924361,0.004437037037035393,0.004251851851850277,0.004077777777776267,0.00390740740740596,0.0036962962962949274,0.003470370370369085,0.003233333333332136,0.002881481481480414,0.002822222222221177,0.002648148148147167,0.0024037037037028136,0.002374074074073195,0.002614814814813846,0.002162962962962162,0.0022037037037028876,0.0023037037037028506,0.0020481481481473894,0.0020925925925918175,0.0021518518518510547,0.002299999999999148,0.002444444444443539,0.002674074074073084,0.0031111111111099586,0.003559259259257941,0.0041999999999984446,0.005540740740738689,0.008274074074071009,0.009992592592588891,0.027940740740730392,0.7351185185182463,0
0.03296296296295075,0.016833333333327097,0.009077777777774416,0.0036407407407393925,0.001829629629628952,0.0012925925925921138,0.0008444444444441316,0.000703703703703443,0.0005629629629627544,0.0004999999999998148,0.0004296296296294705,0.0004407407407405775,0.0004518518518516845,0.0004074074074072565,0.0004629629629627915,0.0005777777777775638,0.000703703703703443,0.0007333333333330617,0.0007925925925922991,0.0009851851851848204,0.001214814814814365,0.001337037037036542,0.0016370370370364308,0.0018703703703696777,0.0023111111111102554,0.002644444444443465,0.0031555555555543868,0.0034444444444431685,0.0033740740740728246,0.004218518518516956,0.004148148148146612,0.003974074074072602,0.0038074074074059975,0.0034851851851838943,0.0032407407407395407,0.0028370370370359864,0.002581481481480525,0.0021814814814806733,0.001974074074073343,0.0016444444444438354,0.0012851851851847093,0.0012481481481476859,0.0011074074074069972,0.0008999999999996667,0.0007740740740737874,0.0006888888888886337,0.0006074074074071824,0.0005962962962960754,0.0007185185185182524,0.0007592592592589781,0.0007666666666663827,0.0008333333333330247,0.0010629629629625693,0.0014222222222216954,0.0022148148148139943,0.004077777777776267,0.008381481481478378,0.01383333333332821,0.02935555555554468,0.8000518518515556,0
0.03266296296295087,0.009551851851848314,0.009174074074070676,0.006766666666664161,0.004548148148146464,0.0035666666666653458,0.003159259259258089,0.0026851851851841906,0.002340740740739874,0.002466666666665753,0.0022777777777769344,0.0021111111111103294,0.0021333333333325433,0.0024629629629620508,0.002488888888887967,0.002533333333332395,0.002733333333332321,0.0028592592592582003,0.003359259259258015,0.0035296296296283224,0.003825925925924509,0.004085185185183672,0.004544444444442761,0.004740740740738985,0.0051259259259240275,0.005433333333331321,0.00557407407407201,0.005962962962960754,0.006262962962960643,0.0067074074074049235,0.006040740740738504,0.0058518518518496845,0.005537037037034986,0.005174074074072158,0.004637037037035319,0.0038296296296282113,0.0038296296296282113,0.0036962962962949274,0.0031629629629617915,0.0027518518518508325,0.0023518518518509807,0.0023481481481472783,0.002140740740739948,0.001907407407406701,0.0018222222222215472,0.0016666666666660494,0.001707407407406775,0.0016370370370364308,0.0018148148148141427,0.0019777777777770455,0.0023444444444435763,0.00242962962962873,0.0031740740740728987,0.0034888888888875967,0.004803703703701924,0.006503703703701295,0.008759259259256014,0.009014814814811476,0.027644444444434205,0.712277777777514,0
0.04468518518516863,0.011829629629625249,0.012025925925921471,0.009792592592588965,0.006888888888886337,0.004425925925924287,0.003088888888887745,0.0024592592592583484,0.0019444444444437243,0.001774074074073417,0.0016444444444438354,0.0016037037037031098,0.0014777777777772304,0.0016777777777771564,0.0015037037037031469,0.0014481481481476118,0.0015370370370364679,0.0014703703703698259,0.0014851851851846352,0.0016333333333327284,0.001529629629629063,0.0016814814814808587,0.0018481481481474637,0.0019407407407400219,0.0020666666666659013,0.0021111111111103294,0.0021444444444436504,0.002611111111110144,0.002507407407406479,0.003392592592591336,0.0033407407407395036,0.0034296296296283594,0.0032407407407395407,0.003266666666665457,0.00352592592592462,0.0029962962962951866,0.0032444444444432426,0.003225925925924731,0.003088888888887745,0.003022222222221103,0.0024851851851842646,0.003092592592591447,0.0027037037037027025,0.002474074074073158,0.0026703703703693815,0.002607407407406442,0.0023259259259250644,0.0024592592592583484,0.0027296296296286187,0.00258888888888793,0.002644444444443465,0.0030629629629618286,0.0034407407407394666,0.003929629629628174,0.00506666666666479,0.006855555555553016,0.01027777777777397,0.011214814814810662,0.03767777777776382,0.7210814814812144,0
0.03349629629628389,0.011048148148144057,0.009470370370366863,0.006599999999997556,0.00467037037036864,0.0037777777777763784,0.0031111111111099586,0.0027777777777767488,0.002322222222221362,0.0021851851851843757,0.0021666666666658643,0.0023037037037028506,0.002307407407406553,0.0024259259259250274,0.002511111111110181,0.0024370370370361345,0.002607407407406442,0.002799999999998963,0.002699999999999,0.0027925925925915583,0.0029962962962951866,0.0031851851851840054,0.0033037037037024802,0.0035999999999986668,0.0034185185185172523,0.003885185185183746,0.003851851851850425,0.004062962962961458,0.0041296296296281,0.004696296296294557,0.004429629629627989,0.004377777777776156,0.00441481481481318,0.004077777777776267,0.0040370370370355416,0.0034074074074061456,0.0035296296296283224,0.003533333333332025,0.0031851851851840054,0.0031888888888877078,0.002714814814813809,0.0030185185185174004,0.0025703703703694185,0.002422222222221325,0.0027037037037027025,0.0027259259259249163,0.0023111111111102554,0.002488888888887967,0.0028851851851841165,0.0030777777777766377,0.00308148148148034,0.0034518518518505733,0.003992592592591114,0.004392592592590966,0.005648148148146057,0.007444444444441687,0.00940370370370022,0.00868888888888567,0.03158888888887719,0.7155666666664017,0
0.03424814814813546,0.00917777777777438,0.009622222222218658,0.007733333333330469,0.006248148148145834,0.005744444444442317,0.004659259259257534,0.004355555555553943,0.0036962962962949274,0.003333333333332099,0.0030518518518507214,0.0029444444444433537,0.0030407407407396147,0.002848148148147093,0.002822222222221177,0.0028296296296285816,0.0028037037037026654,0.0028259259259248793,0.0028592592592582003,0.002933333333332247,0.0032296296296284335,0.003425925925924657,0.00352592592592462,0.0035999999999986668,0.0038074074074059975,0.003918518518517067,0.0040370370370355416,0.003837037037035616,0.0041296296296281,0.0042999999999984075,0.0041703703703688255,0.003999999999998519,0.0041703703703688255,0.003725925925924546,0.0037074074074060345,0.003099999999998852,0.0032444444444432426,0.003099999999998852,0.0029629629629618656,0.003048148148147019,0.002607407407406442,0.002707407407406405,0.0027444444444434278,0.002614814814813846,0.002574074074073121,0.0026629629629619767,0.002499999999999074,0.0024962962962953718,0.002807407407406368,0.003022222222221103,0.003333333333332099,0.0038111111111096994,0.004622222222220511,0.005311111111109144,0.006192592592590299,0.007637037037034208,0.009096296296292928,0.007481481481478711,0.034270370370357676,0.7006888888886293,0
0.03179259259258082,0.01632592592591988,0.009074074074070713,0.004174074074072528,0.00247777777777686,0.001696296296295668,0.0015999999999994075,0.0012629629629624952,0.001170370370369937,0.0010629629629625693,0.0010518518518514623,0.0009666666666663087,0.0010185185185181413,0.0010518518518514623,0.0010222222222218437,0.0010555555555551647,0.000959259259258904,0.0010111111111107366,0.0011444444444440205,0.0012111111111106625,0.0012185185185180673,0.0012074074074069601,0.0012259259259254718,0.001307407407406923,0.001337037037036542,0.0014925925925920397,0.001574074074073491,0.0016888888888882633,0.0017777777777771193,0.0021111111111103294,0.0021481481481473524,0.0019703703703696407,0.002055555555554794,0.0018592592592585706,0.001751851851851203,0.0014481481481476118,0.0016814814814808587,0.0015333333333327655,0.001440740740740207,0.0012666666666661976,0.0011296296296292112,0.0013518518518513512,0.0012777777777773045,0.0010518518518514623,0.0011777777777773415,0.0011259259259255089,0.0011259259259255089,0.0010999999999995926,0.001214814814814365,0.001337037037036542,0.0012851851851847093,0.0015222222222216583,0.0018037037037030358,0.002262962962962125,0.0031703703703691963,0.004596296296294594,0.00907037037036701,0.013825925925920805,0.02965185185184087,0.8076925925922934,0
0.03429259259257989,0.014781481481476007,0.01013333333332958,0.006181481481479192,0.004055555555554054,0.003122222222221066,0.0029518518518507585,0.0027370370370360234,0.0024370370370361345,0.002288888888888041,0.0020444444444436874,0.002140740740739948,0.00220740740740659,0.0020666666666659013,0.002029629629628878,0.0019333333333326173,0.0019259259259252126,0.001951851851851129,0.0018703703703696777,0.0017592592592586076,0.001674074074073454,0.001896296296295594,0.0020037037037029617,0.002188888888888078,0.0022814814814806363,0.0027037037037027025,0.0030962962962951496,0.0032703703703691593,0.00385925925925783,0.004899999999998185,0.003818518518517104,0.0036555555555542016,0.0032740740740728616,0.0031407407407395777,0.0026296296296286557,0.002399999999999111,0.0023518518518509807,0.002229629629628804,0.0019592592592585336,0.001629629629629026,0.0015222222222216583,0.0013296296296291372,0.0013333333333328395,0.001070370370369974,0.001148148148147723,0.0010851851851847833,0.0010111111111107366,0.0011296296296292112,0.0011259259259255089,0.0011999999999995556,0.0012407407407402811,0.001440740740740207,0.0017777777777771193,0.002677777777776786,0.004259259259257682,0.006022222222219991,0.008581481481478304,0.013455555555550572,0.029755555555544533,0.7609592592589774,0
0.02178888888888082,0.008725925925922693,0.00639999999999763,0.0044666666666650125,0.0036222222222208806,0.0033740740740728246,0.002988888888887782,0.0027925925925915583,0.0026851851851841906,0.0027444444444434278,0.0027518518518508325,0.0027518518518508325,0.0028111111111100697,0.0030111111111099957,0.003333333333332099,0.003470370370369085,0.0036777777777764155,0.0042333333333317655,0.004377777777776156,0.004885185185183376,0.005211111111109181,0.005396296296294297,0.005855555555553386,0.006196296296294001,0.006214814814812513,0.006299999999997667,0.006914814814812254,0.0065740740740716395,0.00705185185184924,0.006981481481478896,0.007159259259256608,0.0066074074074049605,0.006333333333330988,0.006077777777775527,0.005837037037034875,0.0049962962962944455,0.005203703703701776,0.004603703703701998,0.004485185185183524,0.004166666666665124,0.003548148148146834,0.0033851851851839313,0.003059259259258126,0.002677777777776786,0.0026925925925915953,0.0027777777777767488,0.002507407407406479,0.0025185185185175856,0.002229629629628804,0.002388888888888004,0.002444444444443539,0.0025703703703694185,0.0025592592592583114,0.0030407407407396147,0.003918518518517067,0.00551111111110907,0.007562962962960162,0.007922222222219288,0.02533333333332395,0.698292592592334,0
0.03635925925924579,0.014074074074068861,0.01311851851851366,0.00835555555555246,0.004792592592590818,0.003181481481480303,0.0024148148148139203,0.0017370370370363938,0.0013851851851846722,0.0011888888888884484,0.0011407407407403182,0.00104814814814776,0.0009888888888885227,0.0008999999999996667,0.0009222222222218806,0.0008999999999996667,0.0009185185185181784,0.0008888888888885597,0.0008666666666663457,0.0010074074074070342,0.00104814814814776,0.0010555555555551647,0.001237037037036579,0.0011777777777773415,0.0014777777777772304,0.0016592592592586447,0.00176296296296231,0.0018888888888881892,0.001840740740740059,0.0022148148148139943,0.0024037037037028136,0.0021814814814806733,0.002377777777776897,0.0020999999999992223,0.0020851851851844128,0.001729629629628989,0.0019925925925918546,0.0017444444444437983,0.00176296296296231,0.0016333333333327284,0.0013518518518513512,0.00154074074074017,0.001340740740740244,0.0012518518518513883,0.0014777777777772304,0.0014666666666661235,0.0013148148148143279,0.0011222222222218067,0.001407407407406886,0.001696296296295668,0.0018037037037030358,0.0019777777777770455,0.002533333333332395,0.0032370370370358383,0.004455555555553906,0.00705185185184924,0.010718518518514549,0.011966666666662235,0.03377037037035786,0.7769518518515641,0
