@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute 50 NUMERIC
@attribute 51 NUMERIC
@attribute 52 NUMERIC
@attribute 53 NUMERIC
@attribute 54 NUMERIC
@attribute 55 NUMERIC
@attribute 56 NUMERIC
@attribute 57 NUMERIC
@attribute 58 NUMERIC
@attribute 59 NUMERIC
@attribute 60 NUMERIC
@attribute 61 NUMERIC
@attribute 62 NUMERIC
@attribute 63 NUMERIC
@attribute 64 NUMERIC
@attribute 65 NUMERIC
@attribute 66 NUMERIC
@attribute 67 NUMERIC
@attribute 68 NUMERIC
@attribute 69 NUMERIC
@attribute 70 NUMERIC
@attribute 71 NUMERIC
@attribute 72 NUMERIC
@attribute 73 NUMERIC
@attribute 74 NUMERIC
@attribute 75 NUMERIC
@attribute 76 NUMERIC
@attribute 77 NUMERIC
@attribute 78 NUMERIC
@attribute 79 NUMERIC
@attribute classes {0,1,}
@data
0.026611111111101256,0.007877777777774861,0.007229629629626952,0.005599999999997926,0.00424074074073917,0.0030444444444433167,0.002614814814813846,0.0022814814814806363,0.002062962962962199,0.0019407407407400219,0.001829629629628952,0.0018555555555548682,0.0016999999999993704,0.0017111111111104773,0.001818518518517845,0.0018888888888881892,0.001696296296295668,0.001729629629628989,0.0016703703703697518,0.0017037037037030728,0.0017999999999993334,0.0017666666666660124,0.0016777777777771564,0.001907407407406701,0.001929629629628915,0.001885185185184487,0.0019111111111104033,0.0021666666666658643,0.0021592592592584595,0.002322222222221362,0.002340740740739874,0.0026370370370360605,0.0024703703703694555,0.0026703703703693815,0.002707407407406405,0.0027925925925915583,0.0028851851851841165,0.0028185185185174745,0.002774074074073047,0.0029851851851840795,0.0031888888888877078,0.002733333333332321,0.0028518518518507955,0.002581481481480525,0.002766666666665642,0.002522222222221288,0.0024481481481472413,0.0024037037037028136,0.002162962962962162,0.002162962962962162,0.0018148148148141427,0.001929629629628915,0.0019407407407400219,0.001729629629628989,0.0015814814814808958,0.0015888888888883003,0.00187407407407338,0.0015888888888883003,0.0014481481481476118,0.0014444444444439094,0.0015925925925920027,0.0014999999999994445,0.001403703703703184,0.001474074074073528,0.0013888888888883744,0.0015222222222216583,0.0015333333333327655,0.0016592592592586447,0.0017592592592586076,0.0018444444444437613,0.0022111111111102924,0.002274074074073232,0.002633333333332358,0.003025925925924805,0.003825925925924509,0.005040740740738874,0.006996296296293705,0.0071370370370343935,0.026251851851842128,0.7544481481478688,0
0.02962222222221125,0.012825925925921175,0.008351851851848759,0.004503703703702035,0.0021370370370362456,0.0012851851851847093,0.0009185185185181784,0.0006592592592590151,0.0005074074074072195,0.0004592592592590892,0.00039629629629614954,0.00032962962962950756,0.0003111111111109959,0.00025185185185175855,0.0002444444444443539,0.0002444444444443539,0.0002629629629628656,0.0002481481481480562,0.0002777777777776749,0.00029259259259248425,0.00032222222222210285,0.0004407407407405775,0.00044444444444427983,0.0005185185185183265,0.0005407407407405405,0.0005444444444442428,0.0007555555555552757,0.0007777777777774897,0.000881481481481155,0.0009518518518514994,0.0011259259259255089,0.001303703703703221,0.0014333333333328025,0.0016148148148142168,0.0019111111111104033,0.002162962962962162,0.0022851851851843387,0.002333333333332469,0.002574074074073121,0.0030074074074062937,0.002988888888887782,0.0026703703703693815,0.0028444444444433907,0.0026259259259249533,0.0024037037037028136,0.0022148148148139943,0.002440740740739837,0.0019148148148141057,0.001996296296295557,0.0014703703703698259,0.0013555555555550534,0.0011962962962958532,0.0012629629629624952,0.001114814814814402,0.0007777777777774897,0.0008740740740737504,0.000870370370370048,0.0005851851851849685,0.0005518518518516475,0.0003851851851850425,0.0004925925925924102,0.00043333333333317285,0.0003592592592591262,0.00036296296296282855,0.00032962962962950756,0.0005296296296294334,0.0005037037037035171,0.00044444444444427983,0.0004296296296294705,0.0005592592592590522,0.0006111111111108847,0.0007851851851848944,0.0011592592592588298,0.0015925925925920027,0.002581481481480525,0.004418518518516882,0.007329629629626915,0.010359259259255422,0.02690740740739744,0.8172074074071047,0
0.03132222222221062,0.006814814814812291,0.006903703703701147,0.005996296296294075,0.004718518518516771,0.0032888888888876707,0.0028592592592582003,0.0023370370370361716,0.0021703703703695666,0.0018888888888881892,0.001774074074073417,0.00154074074074017,0.0016999999999993704,0.0016148148148142168,0.0014666666666661235,0.001407407407406886,0.001496296296295742,0.0017111111111104773,0.0017148148148141797,0.0017222222222215843,0.00176296296296231,0.0018444444444437613,0.0017666666666660124,0.0020925925925918175,0.0022666666666658272,0.002622222222221251,0.002377777777776897,0.0027370370370360234,0.0029407407407396518,0.0029592592592581632,0.0032185185185173264,0.0032370370370358383,0.003603703703702369,0.0036407407407393925,0.003959259259257793,0.004040740740739244,0.004159259259257719,0.004162962962961421,0.004377777777776156,0.004877777777775971,0.004581481481479785,0.004022222222220733,0.0041037037037021835,0.0040703703703688626,0.0035962962962949644,0.0035777777777764525,0.0033037037037024802,0.002648148148147167,0.0028444444444433907,0.002644444444443465,0.0022518518518510177,0.0022185185185176967,0.00209629629629552,0.001829629629628952,0.0016481481481475377,0.0016888888888882633,0.0016148148148142168,0.001403703703703184,0.0012629629629624952,0.0011888888888884484,0.0011999999999995556,0.0012185185185180673,0.0011518518518514253,0.0011407407407403182,0.0011185185185181043,0.0013222222222217324,0.0014333333333328025,0.0015703703703697888,0.0014925925925920397,0.0018592592592585706,0.0021925925925917805,0.002355555555554683,0.00292222222222114,0.0037074074074060345,0.0043703703703687515,0.005703703703701591,0.00687777777777523,0.006188888888886596,0.026399999999990223,0.7260814814812125,0
0.042877777777761895,0.008181481481478452,0.008840740740737466,0.008270370370367307,0.006766666666664161,0.0052259259259239904,0.003962962962961495,0.0026370370370360605,0.0020925925925918175,0.0018259259259252496,0.0014148148148142908,0.0013444444444439465,0.0012888888888884114,0.0011296296296292112,0.0010333333333329506,0.0011185185185181043,0.000981481481481118,0.0011518518518514253,0.0010222222222218437,0.0010074074074070342,0.0010518518518514623,0.0009703703703700109,0.0010666666666662716,0.0009888888888885227,0.0010259259259255459,0.0010888888888884857,0.001081481481481081,0.0010740740740736762,0.0011592592592588298,0.001203703703703258,0.0012740740740736021,0.0013555555555550534,0.0013777777777772675,0.001529629629629063,0.0014259259259253977,0.0015703703703697888,0.0016148148148142168,0.001851851851851166,0.0017703703703697148,0.00242962962962873,0.0025592592592583114,0.0021037037037029247,0.002374074074073195,0.00236666666666579,0.0019999999999992593,0.00258888888888793,0.002474074074073158,0.0020481481481473894,0.0023518518518509807,0.002222222222221399,0.002040740740739985,0.00198518518518445,0.0022851851851843387,0.0021148148148140314,0.0017592592592586076,0.0021851851851843757,0.001974074074073343,0.0017037037037030728,0.0017222222222215843,0.0016888888888882633,0.0018037037037030358,0.0018592592592585706,0.0015481481481475748,0.0015814814814808958,0.0018888888888881892,0.0019666666666659383,0.001774074074073417,0.0015370370370364679,0.0021111111111103294,0.00220740740740659,0.002355555555554683,0.002622222222221251,0.0032444444444432426,0.003559259259257941,0.004825925925924139,0.006514814814812402,0.008840740740737466,0.007185185185182524,0.03635555555554209,0.7345851851849131,0
0.03209999999998811,0.007692592592589744,0.007596296296293483,0.005940740740738541,0.004455555555553906,0.0035296296296283224,0.002733333333332321,0.002388888888888004,0.0021703703703695666,0.001988888888888152,0.0016925925925919657,0.0014888888888883373,0.0014592592592587187,0.0014222222222216954,0.001529629629629063,0.001596296296295705,0.0015111111111105514,0.0015888888888883003,0.001640740740740133,0.001718518518517882,0.0017814814814808217,0.001785185185184524,0.00187407407407338,0.001818518518517845,0.0017999999999993334,0.001829629629628952,0.001988888888888152,0.002174074074073269,0.0021666666666658643,0.002262962962962125,0.0022777777777769344,0.002388888888888004,0.0024518518518509436,0.002555555555554609,0.0024629629629620508,0.002881481481480414,0.0027703703703693444,0.002799999999998963,0.0028444444444433907,0.0033555555555543127,0.0032962962962950755,0.0027777777777767488,0.0032185185185173264,0.003159259259258089,0.002644444444443465,0.0030851851851840424,0.0028703703703693074,0.0023925925925917064,0.0025185185185175856,0.0026962962962952977,0.002140740740739948,0.0020592592592584965,0.0023703703703694926,0.0021444444444436504,0.002007407407406664,0.0021111111111103294,0.001988888888888152,0.0016666666666660494,0.0017333333333326914,0.0016444444444438354,0.0019037037037029987,0.0019444444444437243,0.0017222222222215843,0.001707407407406775,0.0017925925925919286,0.0021037037037029247,0.0021925925925917805,0.0021703703703695666,0.0023592592592583854,0.00242962962962873,0.0027703703703693444,0.0030777777777766377,0.0034629629629616804,0.004085185185183672,0.005399999999998,0.006296296296293964,0.007240740740738059,0.005637037037034949,0.030603703703692368,0.7300592592589888,0
0.03298888888887667,0.00644814814814576,0.006711111111108625,0.006362962962960606,0.0055222222222201765,0.004688888888887153,0.00417777777777623,0.003648148148146797,0.0031629629629617915,0.003159259259258089,0.0028703703703693074,0.002522222222221288,0.002407407407406516,0.002107407407406627,0.0020148148148140684,0.002022222222221473,0.0021481481481473524,0.002062962962962199,0.001955555555554831,0.00198518518518445,0.0019407407407400219,0.0019370370370363197,0.0018222222222215472,0.0020592592592584965,0.001962962962962236,0.0020370370370362827,0.002140740740739948,0.0023370370370361716,0.0022666666666658272,0.0024592592592583484,0.0025296296296286928,0.002474074074073158,0.0024703703703694555,0.0027296296296286187,0.002914814814813735,0.002648148148147167,0.0027259259259249163,0.002781481481480451,0.0028296296296285816,0.0031555555555543868,0.003114814814813661,0.002533333333332395,0.0030296296296285076,0.00274814814814713,0.002688888888887893,0.002688888888887893,0.002566666666665716,0.0022481481481473153,0.0023148148148139573,0.0022592592592584225,0.002062962962962199,0.001918518518517808,0.0022703703703695296,0.0021111111111103294,0.0018222222222215472,0.0018148148148141427,0.002107407407406627,0.0017555555555549053,0.001807407407406738,0.0017148148148141797,0.0019407407407400219,0.001796296296295631,0.0017222222222215843,0.0018370370370363568,0.0018222222222215472,0.002022222222221473,0.0022777777777769344,0.002307407407406553,0.002399999999999111,0.0029370370370359494,0.003266666666665457,0.0038074074074059975,0.004125925925924398,0.004477777777776119,0.005533333333331284,0.00633703703703469,0.006325925925923583,0.005077777777775897,0.03322962962961732,0.7139888888886244,0
0.028829629629618953,0.012414814814810217,0.008033333333330358,0.004811111111109329,0.0025851851851842276,0.001640740740740133,0.0012999999999995186,0.001014814814814439,0.000914814814814476,0.0008518518518515364,0.0007074074074071454,0.0007074074074071454,0.0006111111111108847,0.0007185185185182524,0.0006296296296293964,0.0005518518518516475,0.0006222222222219918,0.0005629629629627544,0.0005888888888886708,0.0006148148148145871,0.0006740740740738244,0.0006370370370368011,0.0006444444444442057,0.0006740740740738244,0.0007111111111108477,0.0007592592592589781,0.0006629629629627174,0.000859259259258941,0.0006444444444442057,0.0007333333333330617,0.0007629629629626804,0.0007555555555552757,0.000903703703703369,0.0008444444444441316,0.0009999999999996297,0.001037037037036653,0.0011074074074069972,0.0010333333333329506,0.0011888888888884484,0.0013888888888883744,0.00154074074074017,0.0010777777777773786,0.0013962962962957791,0.0012592592592587928,0.001114814814814402,0.0012185185185180673,0.0011629629629625322,0.0010592592592588669,0.00104814814814776,0.0011111111111106995,0.0009333333333329877,0.0008888888888885597,0.0008444444444441316,0.0007925925925922991,0.0008074074074071084,0.0008407407407404294,0.0009666666666663087,0.0007333333333330617,0.0006481481481479081,0.0006222222222219918,0.0008444444444441316,0.0007851851851848944,0.0006518518518516105,0.0007592592592589781,0.0006740740740738244,0.0008222222222219177,0.000914814814814476,0.0007925925925922991,0.0008666666666663457,0.0010185185185181413,0.0012999999999995186,0.0012851851851847093,0.0018999999999992963,0.0021444444444436504,0.0030074074074062937,0.005218518518516586,0.007888888888885967,0.010240740740736947,0.0271592592592492,0.82592592592562,0
0.03188518518517337,0.01134074074073654,0.00808518518518219,0.005992592592590373,0.004040740740739244,0.0028592592592582003,0.0021999999999991852,0.0019148148148141057,0.002007407407406664,0.001807407407406738,0.0016333333333327284,0.0015925925925920027,0.001507407407406849,0.001303703703703221,0.0013333333333328395,0.001370370370369863,0.0014555555555550164,0.0014444444444439094,0.0013148148148143279,0.0013629629629624582,0.0012518518518513883,0.0011999999999995556,0.0012111111111106625,0.0013592592592587558,0.0012259259259254718,0.0011296296296292112,0.0011777777777773415,0.0011259259259255089,0.0012185185185180673,0.0012851851851847093,0.0013999999999994815,0.0014185185185179932,0.0014518518518513142,0.0016333333333327284,0.0019666666666659383,0.0021111111111103294,0.0021592592592584595,0.0021851851851843757,0.003259259259258052,0.0034444444444431685,0.002788888888887856,0.002388888888888004,0.002466666666665753,0.0024629629629620508,0.0019925925925918546,0.0020518518518510918,0.0019111111111104033,0.0015925925925920027,0.001674074074073454,0.0015333333333327655,0.0014259259259253977,0.0011999999999995556,0.0011407407407403182,0.0011555555555551277,0.000992592592592225,0.000892592592592262,0.0009962962962959273,0.0007592592592589781,0.0007629629629626804,0.0007148148148145501,0.0007333333333330617,0.0006814814814812291,0.0007592592592589781,0.0007407407407404664,0.0006925925925923361,0.0008111111111108106,0.0007555555555552757,0.0008222222222219177,0.0009740740740737133,0.000948148148147797,0.0012481481481476859,0.0015851851851845981,0.002399999999999111,0.0030407407407396147,0.00425555555555398,0.005207407407405479,0.007644444444441613,0.010151851851848092,0.02730370370369359,0.7786740740737856,0
0.0203296296296221,0.006251851851849536,0.005348148148146168,0.0036222222222208806,0.0030037037037025914,0.0025481481481472042,0.0022814814814806363,0.002188888888888078,0.0020999999999992223,0.0019444444444437243,0.0017370370370363938,0.0018555555555548682,0.001885185185184487,0.0018222222222215472,0.0018925925925918916,0.0018925925925918916,0.001807407407406738,0.0021185185185177337,0.00198518518518445,0.002222222222221399,0.0024370370370361345,0.0023851851851843017,0.0025962962962953347,0.0029703703703692704,0.002955555555554461,0.0031962962962951125,0.0034222222222209547,0.0033518518518506103,0.003885185185183746,0.003670370370369011,0.00392222222222077,0.004311111111109514,0.00446296296296131,0.0043037037037021095,0.0044999999999983335,0.004866666666664864,0.00452592592592425,0.004874074074072269,0.00484444444444265,0.004970370370368529,0.0051592592592573485,0.004625925925924213,0.00451111111110944,0.004477777777776119,0.0040703703703688626,0.004325925925924324,0.0041296296296281,0.003466666666665383,0.0036407407407393925,0.00336666666666542,0.003133333333332173,0.0029037037037026284,0.002992592592591484,0.002955555555554461,0.002288888888888041,0.002411111111110218,0.002355555555554683,0.001962962962962236,0.001696296296295668,0.0018444444444437613,0.0019407407407400219,0.0019370370370363197,0.0018444444444437613,0.0016999999999993704,0.0014666666666661235,0.0017481481481475007,0.0016444444444438354,0.0017444444444437983,0.0015999999999994075,0.001829629629628952,0.0018111111111104403,0.0020148148148140684,0.0023592592592583854,0.002955555555554461,0.003814814814813402,0.004985185185183339,0.00616296296296068,0.005196296296294371,0.024403703703694664,0.7172333333330677,0
0.03388888888887634,0.009962962962959274,0.00982962962962599,0.008477777777774639,0.005744444444442317,0.003503703703702406,0.002640740740739763,0.002055555555554794,0.0015703703703697888,0.0012222222222217694,0.0009296296296292853,0.0008555555555552387,0.0007851851851848944,0.0007148148148145501,0.0006296296296293964,0.0007111111111108477,0.0006962962962960384,0.0005518518518516475,0.0005111111111109219,0.0005629629629627544,0.0005925925925923731,0.0006259259259256941,0.0006407407407405034,0.0005555555555553498,0.0005333333333331358,0.0006666666666664198,0.0006518518518516105,0.0006814814814812291,0.0006481481481479081,0.0007074074074071454,0.000837037037036727,0.0008296296296293223,0.000870370370370048,0.0011111111111106995,0.0010851851851847833,0.0011777777777773415,0.001237037037036579,0.0012555555555550904,0.0012851851851847093,0.0015814814814808958,0.0017592592592586076,0.0013962962962957791,0.001674074074073454,0.0015185185185179562,0.0013592592592587558,0.0014185185185179932,0.0015111111111105514,0.0011999999999995556,0.0013999999999994815,0.0012555555555550904,0.0010333333333329506,0.0010666666666662716,0.0012481481481476859,0.0010407407407403552,0.000870370370370048,0.0010333333333329506,0.0010740740740736762,0.0007888888888885967,0.0008555555555552387,0.0008444444444441316,0.0010407407407403552,0.0010629629629625693,0.0007444444444441687,0.0007666666666663827,0.0007666666666663827,0.000992592592592225,0.0011444444444440205,0.001114814814814402,0.001340740740740244,0.001370370370369863,0.001707407407406775,0.0020444444444436874,0.002533333333332395,0.003399999999998741,0.00473333333333158,0.006874074074071528,0.008637037037033838,0.008270370370367307,0.032070370370358495,0.7916185185182253,0
